alg_name,group_name,avg_ratings,min_ratings,minmax_ratings,std_ratings,avg_ndcgs_ratings,min_ndcgs_ratings,minmax_ndcgs_ratings,std_ndcgs_ratings,group_size
avg_uniform,prs_2_se=1_noc=1000,250.5991104626035,224.00659515736078,0.8187022569594093,26.592515305242756,2.3649833120941213,2.3103571812241754,0.9547841861434396,0.054626130869945375,2
dhondt_do,prs_2_se=1_noc=1000,267.7998699989099,251.00603763455155,0.886101518000167,16.793832364358387,2.5017206237917224,2.440654199246234,0.9523462640322777,0.06106642454548796,2
ep_fuzz_dhondt,prs_2_se=1_noc=1000,242.4734944336415,240.07941105769552,0.9798428009427091,2.394083375945982,2.3234952781919866,2.1488004360558133,0.8617925132992009,0.17469484213617287,2
avg,prs_2_se=1_noc=1000,247.93293401161193,234.50388663984177,0.8991692235944708,13.429047371770167,2.3604538430762383,2.301847955489951,0.9516382521711066,0.058605887586286654,2
avg_uniform,prs_2_se=4_noc=1000,252.78511732494076,229.74623290383587,0.8426577323226138,23.038884421104864,2.360240673846516,2.30962722200776,0.9578133597469832,0.05061345183875661,2
dhondt_do,prs_2_se=4_noc=1000,271.1810545293916,256.82908959954045,0.9032370030229445,14.351964929851073,2.5007795357255644,2.4448835851708646,0.9562381742224076,0.055895950554700036,2
ep_fuzz_dhondt,prs_2_se=4_noc=1000,246.25145434771463,244.28994693984848,0.9837330553036124,1.9615074078661363,2.3259366525269534,2.174720403031744,0.8794952887533549,0.15121624949520956,2
avg,prs_2_se=4_noc=1000,250.78512573837287,239.224649989705,0.913746136178251,11.560475748667871,2.3572778199203683,2.303792420850239,0.9556355052540985,0.05348539907012978,2
avg_uniform,prs_3_se=1_noc=1000,242.17342672292486,210.25263703851613,0.7655319825479905,28.856733867071643,2.2552792822718355,2.174400117846967,0.9322092084495905,0.06793495787708352,3
dhondt_do,prs_3_se=1_noc=1000,256.24649553917607,233.5113368540256,0.8411362519912738,19.26741853044887,2.369585907799346,2.239687462540814,0.9021520837220668,0.10488511842133957,3
ep_fuzz_dhondt,prs_3_se=1_noc=1000,235.53662311126865,227.1751149752172,0.9344091978879219,6.69384081486004,2.2253134187391006,1.9869758070495744,0.8161558111324342,0.1953720243550232,3
avg,prs_3_se=1_noc=1000,239.71684901280935,220.62492320790037,0.8576988287753738,15.86941820172089,2.25236361374586,2.1284199117934257,0.9007858161012039,0.10109146853008413,3
avg_uniform,prs_3_se=4_noc=1000,242.3988038996043,214.5837693125279,0.7932188334316636,25.004403373850888,2.2643368375172823,2.185420788351563,0.9342036205825942,0.06582895008575988,3
dhondt_do,prs_3_se=4_noc=1000,257.3456007092401,237.75824688399496,0.8615906264855171,16.693549219519788,2.381756118989447,2.2619478096780576,0.9094706236676512,0.09694316301563397,3
ep_fuzz_dhondt,prs_3_se=4_noc=1000,236.92831576577166,230.11823536688695,0.9458151133920708,5.495630245569781,2.238090184763724,2.0272491616039727,0.8367974175703644,0.17216414459498214,3
avg,prs_3_se=4_noc=1000,240.48254275402607,223.97125953029405,0.8752203609023474,13.768451270140464,2.2619984624450566,2.1493056493362057,0.9095440111499007,0.09199283057093102,3
avg_uniform,prs_4_se=1_noc=1000,237.06110182836255,202.2271939279167,0.7375580435061001,28.77863096443494,2.1940472304072727,2.07177288036181,0.8953880231001665,0.09409856510855377,4
dhondt_do,prs_4_se=1_noc=1000,249.30961185280816,223.21150834916222,0.8163758517993476,19.85306068104354,2.293953338164196,2.108637372196808,0.8596003141981107,0.13506936868245387,4
