0.60,0.35,0.06
0.49,0.43,0.08
0.53,0.00,0.47
0.66,0.07,0.26
0.06,0.05,0.89
0.36,0.34,0.30
0.48,0.02,0.51
0.29,0.31,0.39
0.39,0.35,0.26
0.38,0.26,0.36
0.38,0.51,0.11
0.47,0.14,0.39
0.41,0.33,0.26
0.44,0.07,0.49
0.61,0.16,0.23
0.45,0.42,0.13
0.67,0.10,0.23
0.27,0.49,0.24
0.39,0.18,0.43
0.48,0.21,0.31
0.49,0.10,0.41
0.46,0.27,0.27
0.36,0.39,0.25
0.47,0.19,0.34
0.52,0.26,0.22
0.62,0.08,0.30
0.43,0.26,0.31
0.10,0.77,0.13
0.11,0.22,0.68
0.65,0.04,0.31
0.36,0.43,0.21
0.68,0.04,0.28
0.59,0.21,0.20
0.50,0.29,0.20
0.36,0.39,0.24
0.33,0.30,0.37
0.44,0.40,0.16
0.30,0.32,0.38
0.63,0.05,0.32
0.00,0.63,0.36
0.27,0.20,0.53
0.45,0.23,0.33
0.65,0.22,0.13
0.41,0.49,0.11
0.42,0.30,0.28
0.51,0.47,0.02
0.40,0.08,0.52
0.49,0.08,0.43
0.56,0.09,0.34
0.22,0.63,0.15
0.61,0.24,0.15
0.31,0.58,0.12
0.32,0.44,0.24
0.18,0.44,0.38
0.38,0.41,0.20
0.45,0.24,0.32
0.39,0.53,0.08
0.55,0.35,0.11
0.37,0.38,0.25
0.30,0.39,0.31
0.05,0.51,0.44
0.45,0.13,0.42
0.24,0.28,0.48
0.33,0.19,0.48
0.40,0.36,0.24
0.39,0.44,0.17
0.33,0.33,0.34
0.35,0.29,0.36
0.31,0.41,0.28
0.18,0.25,0.57
0.20,0.41,0.38
0.80,0.05,0.15
0.37,0.24,0.39
0.21,0.34,0.45
0.39,0.50,0.11
0.67,0.24,0.09
0.27,0.61,0.12
0.36,0.15,0.49
0.23,0.22,0.55
0.28,0.37,0.34
0.19,0.50,0.31
0.48,0.29,0.23
0.47,0.25,0.29
0.43,0.46,0.11
0.38,0.47,0.15
0.88,0.11,0.01
0.20,0.21,0.59
0.35,0.32,0.33
0.34,0.55,0.11
0.13,0.67,0.20
0.26,0.50,0.25
0.30,0.38,0.31
0.31,0.40,0.30
0.57,0.37,0.06
0.70,0.23,0.08
0.50,0.34,0.16
0.38,0.28,0.35
0.74,0.02,0.24
0.40,0.05,0.56
0.44,0.06,0.51
0.36,0.04,0.60
0.03,0.54,0.43
0.62,0.13,0.24
0.40,0.17,0.43
0.05,0.76,0.20
0.49,0.39,0.11
0.39,0.36,0.25
0.47,0.36,0.17
0.77,0.04,0.19
0.13,0.49,0.37
0.27,0.40,0.33
0.71,0.17,0.12
0.25,0.35,0.40
0.25,0.36,0.39
0.59,0.27,0.14
0.60,0.08,0.32
0.27,0.61,0.11
0.04,0.86,0.10
0.05,0.35,0.61
0.32,0.32,0.36
0.00,0.53,0.46
0.63,0.10,0.28
0.56,0.38,0.06
0.09,0.45,0.46
0.23,0.27,0.51
0.05,0.39,0.55
0.01,0.58,0.41
0.21,0.47,0.32
0.82,0.03,0.15
0.03,0.65,0.32
0.52,0.41,0.07
0.45,0.11,0.44
0.22,0.36,0.42
0.32,0.29,0.40
0.51,0.28,0.21
0.46,0.28,0.26
0.31,0.52,0.17
0.44,0.12,0.44
0.39,0.34,0.26
0.42,0.12,0.46
0.04,0.33,0.62
0.40,0.31,0.30
0.45,0.06,0.48
0.01,0.78,0.21
0.29,0.30,0.41
0.34,0.50,0.16
0.32,0.31,0.37
0.34,0.39,0.27
0.40,0.41,0.19
0.14,0.38,0.48
0.10,0.39,0.50
0.34,0.27,0.38
0.24,0.56,0.20
0.36,0.22,0.42
0.62,0.02,0.37
0.04,0.63,0.33
0.07,0.60,0.33
0.72,0.21,0.06
0.15,0.19,0.66
0.29,0.19,0.53
0.33,0.08,0.59
0.42,0.51,0.08
0.18,0.32,0.51
0.50,0.10,0.40
0.49,0.02,0.50
0.44,0.09,0.47
0.19,0.18,0.63
0.66,0.19,0.15
0.32,0.55,0.14
0.16,0.55,0.29
0.07,0.57,0.35
0.37,0.60,0.03
0.42,0.29,0.30
0.63,0.25,0.11
0.61,0.17,0.22
0.39,0.05,0.56
0.46,0.01,0.53
0.51,0.30,0.19
0.02,0.65,0.33
0.50,0.50,0.01
0.32,0.22,0.46
0.20,0.43,0.37
0.46,0.11,0.43
0.30,0.38,0.32
0.07,0.57,0.36
0.33,0.30,0.37
0.57,0.19,0.24
0.26,0.51,0.24
0.22,0.42,0.36
0.27,0.34,0.40
0.13,0.41,0.46
0.10,0.89,0.01
0.13,0.38,0.49
0.14,0.18,0.68
0.10,0.37,0.53
0.31,0.07,0.62
0.47,0.06,0.48
0.37,0.17,0.46
0.52,0.09,0.39
0.28,0.13,0.60
0.28,0.44,0.28
0.55,0.22,0.22
0.40,0.33,0.27
0.29,0.10,0.61
0.38,0.38,0.24
0.35,0.31,0.34
0.39,0.54,0.06
0.42,0.36,0.21
0.32,0.27,0.41
0.24,0.30,0.47
0.54,0.17,0.29
0.28,0.32,0.40
0.29,0.47,0.24
0.24,0.38,0.38
0.60,0.33,0.07
0.44,0.20,0.36
0.34,0.01,0.65
0.12,0.56,0.31
0.16,0.72,0.12
0.49,0.46,0.05
0.48,0.38,0.14
0.02,0.48,0.50
0.35,0.13,0.52
0.30,0.31,0.39
0.39,0.38,0.23
0.23,0.35,0.42
0.59,0.33,0.08
0.15,0.49,0.36
0.36,0.34,0.30
0.14,0.42,0.44
0.19,0.36,0.45
0.53,0.07,0.40
0.56,0.16,0.29
0.28,0.54,0.18
0.47,0.18,0.35
0.34,0.04,0.61
0.35,0.37,0.28
0.35,0.24,0.41
0.50,0.29,0.22
0.41,0.58,0.01
0.78,0.13,0.09
0.03,0.52,0.44
0.43,0.53,0.04
0.37,0.36,0.27
0.21,0.32,0.47
0.10,0.35,0.55
0.30,0.39,0.31
0.22,0.13,0.66
0.34,0.60,0.06
0.28,0.36,0.36
0.79,0.02,0.19
0.08,0.63,0.28
0.15,0.46,0.39
0.28,0.43,0.30
0.36,0.53,0.10
0.46,0.16,0.37
0.76,0.17,0.07
0.13,0.60,0.28
0.41,0.33,0.26
0.40,0.19,0.41
0.40,0.19,0.41
0.42,0.30,0.28
0.14,0.44,0.43
0.54,0.25,0.21
0.03,0.68,0.29
0.07,0.68,0.25
0.11,0.03,0.86
0.58,0.17,0.25
0.71,0.07,0.22
0.21,0.25,0.53
0.44,0.43,0.12
0.76,0.10,0.13
0.35,0.51,0.14
0.25,0.45,0.30
0.29,0.33,0.38
0.47,0.13,0.40
0.20,0.28,0.52
0.35,0.24,0.41
0.48,0.05,0.47
0.32,0.05,0.63
0.89,0.06,0.06
0.25,0.44,0.32
0.25,0.57,0.18
0.46,0.15,0.39
0.29,0.16,0.55
0.15,0.29,0.56
0.08,0.69,0.24
0.14,0.63,0.23
0.26,0.39,0.35
0.22,0.30,0.48
0.11,0.47,0.42
0.29,0.45,0.26
0.38,0.59,0.03
0.46,0.50,0.04
0.47,0.41,0.11
0.52,0.42,0.06
0.66,0.28,0.06
0.44,0.43,0.13
0.34,0.34,0.32
0.00,0.86,0.13
0.22,0.22,0.57
0.26,0.54,0.20
0.52,0.36,0.12
0.48,0.11,0.41
0.34,0.45,0.21
0.35,0.31,0.34
0.17,0.18,0.65
0.01,0.06,0.93
0.60,0.24,0.16
0.47,0.00,0.53
0.57,0.22,0.21
0.64,0.28,0.08
0.52,0.40,0.08
0.55,0.05,0.40
0.35,0.60,0.05
0.21,0.48,0.32
0.19,0.43,0.38
0.33,0.36,0.31
0.18,0.28,0.54
0.27,0.29,0.44
0.55,0.23,0.22
0.26,0.23,0.52
0.28,0.31,0.41
0.23,0.56,0.21
0.05,0.29,0.66
0.62,0.01,0.37
0.40,0.25,0.35
0.01,0.39,0.60
0.33,0.21,0.46
0.11,0.68,0.22
0.01,0.29,0.70
0.21,0.50,0.29
0.44,0.54,0.02
0.47,0.10,0.42
0.03,0.11,0.85
0.61,0.10,0.29
0.35,0.31,0.35
0.02,0.12,0.86
0.39,0.03,0.58
0.33,0.36,0.31
0.49,0.28,0.22
0.12,0.70,0.18
0.38,0.53,0.09
0.34,0.31,0.34
0.45,0.12,0.43
0.53,0.22,0.25
0.42,0.07,0.51
0.25,0.07,0.68
0.46,0.16,0.38
0.44,0.19,0.37
0.38,0.51,0.11
0.30,0.27,0.43
0.40,0.46,0.14
0.18,0.01,0.82
0.20,0.25,0.55
0.43,0.16,0.41
0.44,0.25,0.30
0.41,0.48,0.11
0.21,0.28,0.51
0.37,0.48,0.15
0.44,0.08,0.48
0.27,0.41,0.32
0.33,0.38,0.29
0.60,0.36,0.04
0.14,0.48,0.38
0.22,0.30,0.48
0.42,0.22,0.36
0.33,0.31,0.36
0.55,0.28,0.18
0.50,0.05,0.45
0.16,0.19,0.65
0.34,0.43,0.23
0.45,0.48,0.06
0.27,0.34,0.39
0.39,0.25,0.36
0.14,0.43,0.44
0.65,0.21,0.14
0.50,0.45,0.06
0.38,0.15,0.47
0.17,0.67,0.16
0.45,0.12,0.43
0.17,0.41,0.42
0.26,0.61,0.13
0.61,0.10,0.29
0.00,0.51,0.48
0.39,0.35,0.26
0.44,0.04,0.52
0.12,0.38,0.50
0.39,0.27,0.34
0.08,0.29,0.64
0.51,0.07,0.42
0.48,0.07,0.45
0.09,0.67,0.25
0.64,0.11,0.25
0.11,0.74,0.15
0.48,0.52,0.01
0.13,0.56,0.31
0.48,0.20,0.32
0.29,0.65,0.05
0.03,0.31,0.66
0.29,0.18,0.52
0.36,0.44,0.20
0.06,0.67,0.28
0.11,0.29,0.60
0.39,0.04,0.57
0.42,0.21,0.37
0.35,0.27,0.38
0.06,0.46,0.48
0.45,0.11,0.44
0.06,0.18,0.76
0.47,0.37,0.16
0.25,0.57,0.18
0.63,0.14,0.23
0.37,0.25,0.38
0.62,0.14,0.24
0.52,0.45,0.03
0.09,0.18,0.73
0.50,0.28,0.22
0.03,0.65,0.32
0.18,0.42,0.40
0.16,0.38,0.46
0.42,0.05,0.53
0.36,0.31,0.34
0.61,0.30,0.09
0.06,0.58,0.36
0.07,0.49,0.44
0.44,0.16,0.40
0.23,0.34,0.43
0.39,0.55,0.06
0.29,0.23,0.47
0.49,0.05,0.46
0.15,0.67,0.18
0.33,0.28,0.39
0.33,0.30,0.37
0.21,0.45,0.33
0.08,0.70,0.22
0.66,0.04,0.30
0.06,0.47,0.47
0.41,0.28,0.31
0.35,0.41,0.24
0.84,0.01,0.14
0.42,0.06,0.52
0.39,0.38,0.23
0.34,0.21,0.45
0.50,0.23,0.27
0.03,0.55,0.42
0.22,0.43,0.35
0.36,0.18,0.46
0.14,0.58,0.28
0.43,0.08,0.49
0.22,0.62,0.15
0.03,0.76,0.21
0.16,0.49,0.36
0.20,0.37,0.43
0.43,0.21,0.36
0.47,0.27,0.26
0.44,0.32,0.24
0.56,0.08,0.36
0.40,0.37,0.23
0.30,0.46,0.23
0.66,0.16,0.18
0.03,0.35,0.63
0.11,0.45,0.44
0.21,0.58,0.20
0.33,0.40,0.27
0.30,0.08,0.62
0.34,0.30,0.36
0.38,0.44,0.18
0.33,0.38,0.29
0.80,0.19,0.02
0.16,0.46,0.38
0.44,0.15,0.40
0.06,0.55,0.39
0.54,0.20,0.27
0.46,0.07,0.46
0.45,0.41,0.13
0.62,0.24,0.14
0.37,0.52,0.11
0.40,0.19,0.40
0.56,0.15,0.29
0.44,0.35,0.21
0.32,0.15,0.53
0.15,0.37,0.47
0.38,0.40,0.21
0.38,0.53,0.08
0.30,0.54,0.16
0.23,0.33,0.44
0.41,0.35,0.25
0.45,0.33,0.22
0.27,0.41,0.32
0.57,0.21,0.23
0.42,0.48,0.10
0.31,0.41,0.29
0.03,0.10,0.87
0.48,0.13,0.38
0.36,0.38,0.27
0.27,0.36,0.37
0.26,0.37,0.37
0.36,0.06,0.58
0.26,0.74,0.00
0.40,0.52,0.08
0.06,0.82,0.12
0.09,0.55,0.36
0.46,0.34,0.20
0.79,0.10,0.11
0.29,0.34,0.37
0.57,0.01,0.42
0.18,0.12,0.71
0.12,0.50,0.37
0.41,0.12,0.46
0.35,0.36,0.28
0.40,0.31,0.29
0.34,0.08,0.59
0.30,0.27,0.43
0.25,0.38,0.37
0.11,0.37,0.52
0.51,0.26,0.23
0.52,0.28,0.20
0.41,0.40,0.18
0.20,0.64,0.15
0.32,0.21,0.47
0.21,0.27,0.52
0.24,0.29,0.47
0.62,0.01,0.37
0.39,0.55,0.06
0.50,0.11,0.40
0.37,0.09,0.54
0.40,0.32,0.28
0.24,0.40,0.35
0.11,0.04,0.86
0.35,0.47,0.18
0.36,0.60,0.05
0.21,0.17,0.62
0.30,0.27,0.43
0.21,0.45,0.34
0.12,0.47,0.41
0.47,0.45,0.08
0.12,0.51,0.37
0.65,0.28,0.06
0.33,0.50,0.17
0.13,0.29,0.57
0.65,0.32,0.03
0.17,0.70,0.13
0.37,0.22,0.41
0.03,0.46,0.52
0.38,0.15,0.47
0.26,0.30,0.44
0.09,0.51,0.40
0.72,0.04,0.24
0.42,0.42,0.15
0.04,0.13,0.83
0.57,0.09,0.34
0.33,0.35,0.33
0.56,0.19,0.25
0.33,0.43,0.24
0.30,0.12,0.57
0.46,0.13,0.41
0.59,0.07,0.34
0.25,0.29,0.46
0.32,0.43,0.25
0.62,0.05,0.33
0.30,0.37,0.33
0.33,0.53,0.14
0.02,0.50,0.48
0.56,0.10,0.34
0.47,0.42,0.11
0.47,0.03,0.50
0.35,0.21,0.43
0.29,0.57,0.14
0.42,0.40,0.18
0.30,0.46,0.24
0.31,0.35,0.34
0.14,0.82,0.05
0.04,0.14,0.82
0.16,0.46,0.39
0.10,0.17,0.73
0.08,0.47,0.45
0.68,0.13,0.19
0.40,0.33,0.27
0.47,0.25,0.28
0.29,0.17,0.54
0.45,0.14,0.41
0.21,0.38,0.41
0.35,0.25,0.40
0.39,0.45,0.15
0.37,0.12,0.51
0.23,0.26,0.51
0.22,0.68,0.09
0.17,0.25,0.57
0.21,0.40,0.39
0.18,0.38,0.43
0.21,0.41,0.38
0.28,0.16,0.56
0.24,0.38,0.39
0.41,0.13,0.46
0.59,0.07,0.34
0.32,0.13,0.55
0.25,0.18,0.57
0.29,0.19,0.52
0.51,0.04,0.46
0.52,0.27,0.21
0.69,0.16,0.14
0.91,0.04,0.05
0.20,0.20,0.60
0.13,0.44,0.44
0.16,0.53,0.31
0.02,0.84,0.14
0.55,0.04,0.41
0.53,0.28,0.19
0.47,0.37,0.16
0.53,0.30,0.18
0.46,0.42,0.11
0.54,0.01,0.45
0.38,0.26,0.36
0.29,0.12,0.59
0.01,0.15,0.84
0.45,0.20,0.35
0.73,0.07,0.20
0.43,0.29,0.28
0.11,0.17,0.72
0.33,0.36,0.31
0.36,0.44,0.20
0.48,0.45,0.07
0.12,0.74,0.14
0.36,0.33,0.31
0.74,0.02,0.24
0.31,0.24,0.45
0.06,0.34,0.60
0.06,0.38,0.56
0.41,0.41,0.19
0.48,0.03,0.49
0.55,0.14,0.32
0.31,0.41,0.28
0.24,0.19,0.57
0.47,0.43,0.10
0.37,0.47,0.16
0.22,0.38,0.41
0.01,0.32,0.67
0.40,0.31,0.29
0.15,0.27,0.58
0.18,0.52,0.30
0.50,0.09,0.42
0.16,0.28,0.57
0.07,0.16,0.77
0.79,0.10,0.12
0.02,0.44,0.54
0.21,0.27,0.52
0.23,0.40,0.37
0.67,0.31,0.01
0.28,0.34,0.38
0.50,0.09,0.41
0.44,0.26,0.30
0.24,0.67,0.08
0.10,0.60,0.31
0.31,0.31,0.38
0.37,0.39,0.24
0.28,0.27,0.45
0.40,0.33,0.27
0.25,0.26,0.48
0.46,0.52,0.02
0.07,0.36,0.58
0.05,0.53,0.42
0.14,0.21,0.66
0.59,0.04,0.37
0.05,0.43,0.52
0.49,0.44,0.06
0.25,0.58,0.17
0.10,0.55,0.34
0.22,0.27,0.51
0.31,0.13,0.57
0.03,0.44,0.53
0.53,0.03,0.44
0.46,0.19,0.35
0.46,0.15,0.39
0.05,0.57,0.38
0.49,0.31,0.20
0.37,0.14,0.49
0.01,0.67,0.32
0.70,0.04,0.26
0.53,0.41,0.05
0.29,0.15,0.55
0.08,0.42,0.50
0.70,0.06,0.25
0.20,0.27,0.53
0.63,0.23,0.14
0.14,0.31,0.55
0.37,0.23,0.39
0.59,0.25,0.16
0.35,0.19,0.46
0.36,0.21,0.43
0.15,0.17,0.68
0.53,0.26,0.21
0.46,0.33,0.21
0.32,0.39,0.29
0.19,0.26,0.54
0.22,0.36,0.42
0.25,0.27,0.48
0.42,0.42,0.16
0.31,0.24,0.46
0.30,0.46,0.24
0.24,0.27,0.49
0.42,0.04,0.54
0.37,0.48,0.15
0.39,0.41,0.20
0.34,0.52,0.14
0.40,0.18,0.42
0.26,0.36,0.38
0.26,0.48,0.25
0.49,0.12,0.39
0.12,0.53,0.35
0.27,0.39,0.35
0.33,0.34,0.33
0.45,0.30,0.25
0.28,0.48,0.24
0.49,0.12,0.38
0.30,0.52,0.18
0.33,0.03,0.64
0.21,0.52,0.27
0.24,0.37,0.40
0.32,0.24,0.44
0.32,0.21,0.47
0.47,0.08,0.44
0.35,0.35,0.30
0.02,0.61,0.37
0.44,0.33,0.23
0.63,0.05,0.32
0.05,0.62,0.34
0.25,0.55,0.20
0.30,0.37,0.33
0.16,0.15,0.68
0.07,0.61,0.33
0.25,0.49,0.25
0.51,0.33,0.16
0.41,0.09,0.50
0.00,0.42,0.58
0.19,0.77,0.04
0.27,0.23,0.50
0.39,0.27,0.33
0.00,0.62,0.38
0.51,0.34,0.15
0.17,0.21,0.62
0.02,0.94,0.05
0.49,0.02,0.50
0.69,0.03,0.28
0.46,0.43,0.12
0.12,0.69,0.19
0.28,0.08,0.64
0.39,0.28,0.33
0.16,0.63,0.22
0.53,0.29,0.18
0.42,0.15,0.43
0.46,0.18,0.36
0.26,0.44,0.29
0.31,0.56,0.13
0.17,0.17,0.66
0.34,0.44,0.22
0.48,0.32,0.20
0.07,0.41,0.52
0.20,0.20,0.61
0.08,0.21,0.71
