alg_name,group_name,avg_ratings,min_ratings,minmax_ratings,std_ratings,avg_ndcgs_ratings,min_ndcgs_ratings,minmax_ndcgs_ratings,std_ndcgs_ratings,group_size
xpo,prs_2_se=1_noc=1000,6.133195772409439,5.05049395185709,0.7054897850900889,1.0827018159627915,0.686809636175451,0.6069975117727548,0.7938266690832482,0.07981212440269633,2
lm,prs_2_se=1_noc=1000,6.1940688656568526,5.5404773297309875,0.8060573374032974,0.6535915314443409,0.742665332569659,0.6652048104733506,0.8049061864347691,0.07746052209630863,2
dhondt_do,prs_2_se=1_noc=1000,6.68045225930214,5.71012935641408,0.7395327775329351,0.9703229078316945,0.7849364022014939,0.7377494825264512,0.8819720284334799,0.04718691967504274,2
ep_fuzz_dhondt,prs_2_se=1_noc=1000,6.440560320019722,6.1456956737041475,0.9129799380302429,0.2948646533495394,0.7777917659441046,0.7083232541113432,0.835530273534073,0.06946851183276131,2
fai,prs_2_se=1_noc=1000,6.407758363008499,5.299493668675423,0.7063266464024782,1.1082646954655648,0.7403427641297483,0.6718276588001404,0.828208013988191,0.0685151053296079,2
gfar,prs_2_se=1_noc=1000,3.030111553132534,2.493728983283043,0.7174379103779793,0.5363825707361102,0.3486229585118708,0.30467961187847087,0.7823568639246482,0.04394334663339994,2
npo,prs_2_se=1_noc=1000,5.641591475486756,4.520262753665447,0.6745782256349921,1.1213287200182676,0.6311338196885186,0.5401620015046633,0.7513990317173431,0.09097181818385518,2
avg,prs_2_se=1_noc=1000,6.835185989618301,5.154824648351409,0.6115740147497417,1.6803613438458997,0.7850558390471267,0.6642924882588641,0.7359930297560985,0.12076335078826261,2
xpo,prs_2_se=4_noc=1000,7.084749453067779,5.9857294840812685,0.7312431746125221,1.0990199622810468,0.7678598310157465,0.7003515704218928,0.8380155162289087,0.06750826059385369,2
lm,prs_2_se=4_noc=1000,7.47998499751091,6.825812711119652,0.8331344800293445,0.6541722689257004,0.8575092514982777,0.7975449205815617,0.8660103148979438,0.05996433091671607,2
dhondt_do,prs_2_se=4_noc=1000,7.732242435693741,6.815994301468134,0.7811556399352848,0.9162481387294829,0.8774026316442788,0.8439477613874751,0.9239064448955637,0.03345487025680374,2
ep_fuzz_dhondt,prs_2_se=4_noc=1000,7.510197270870209,7.133248520493507,0.9033953647613525,0.3769487448729924,0.8676317326245303,0.8090353689188098,0.8715347091509102,0.05859636370572048,2
fai,prs_2_se=4_noc=1000,7.539382778167725,6.4375214322805405,0.7401615322381258,1.1018613451198909,0.8404560399274063,0.7799029401595238,0.8601136935646041,0.06055309976788243,2
gfar,prs_2_se=4_noc=1000,3.46574830275774,2.882798606067896,0.7280171386748552,0.5829496999392286,0.37614766462763316,0.3359073203035283,0.8117447075158682,0.04024034432410482,2
npo,prs_2_se=4_noc=1000,6.657689429879189,5.557847176373005,0.7166493473425507,1.0998422636687755,0.7211948838075998,0.6490875161796671,0.8169306107913259,0.07210736762793274,2
avg,prs_2_se=4_noc=1000,7.795377185344696,6.518266672603786,0.7151329839709215,1.277110519234091,0.8755576512338369,0.8098136206901255,0.8586371029322687,0.06574403054371136,2
xpo,prs_3_se=1_noc=1000,5.376249647021294,3.7810807630717753,0.544541639726609,1.3679497211128473,0.5885061322426168,0.45350405321189907,0.6351344212632464,0.11196041002145361,3
lm,prs_3_se=1_noc=1000,5.003428474664688,4.001420177727938,0.6503805563598871,0.8836477873027324,0.5871452969912514,0.47715164578891806,0.6731983300327183,0.09290393323656056,3
dhondt_do,prs_3_se=1_noc=1000,5.93267930161953,4.116754002898931,0.5321557313352824,1.490559795677662,0.6751866673929423,0.5238464134781942,0.6452211383877183,0.11934863461717586,3
ep_fuzz_dhondt,prs_3_se=1_noc=1000,5.7200720529556275,4.947608342289924,0.7713076420128345,0.6469878049762919,0.6732026666823001,0.5848993546348566,0.7653522710318578,0.07482877924797479,3
fai,prs_3_se=1_noc=1000,5.6269440870285035,3.9544998133182525,0.5450521180406213,1.4155834456980227,0.6301544353351448,0.4797077328257902,0.6192409159451795,0.12401290188900031,3
gfar,prs_3_se=1_noc=1000,2.839184986770153,1.86853204408288,0.5032264707616414,0.8226337905582041,0.31850031969301884,0.2254635467999239,0.564555513018047,0.07595750265515908,3
npo,prs_3_se=1_noc=1000,4.656434663653374,3.135567379549146,0.507080709609203,1.3242968261744827,0.5083872672833892,0.37369088566963693,0.5821013501085379,0.11539567231554469,3
avg,prs_3_se=1_noc=1000,6.21770087146759,3.476241227446124,0.3989221511369688,2.260373852524906,0.6929724134372411,0.43749294899706365,0.49039242771703595,0.19841513547510561,3
xpo,prs_3_se=4_noc=1000,6.386189253687858,4.901021834135055,0.6208906206414103,1.2779748519323766,0.6862452587971806,0.5732924822317661,0.7195726462187914,0.09484454779512165,3
lm,prs_3_se=4_noc=1000,6.692566173195839,5.711645924687385,0.732505829140544,0.8600038679279387,0.7604057871135759,0.6613392010548198,0.7670006905988569,0.08195257355439531,3
dhondt_do,prs_3_se=4_noc=1000,7.178048201680183,5.760303511589766,0.6630607555359602,1.1942527202190831,0.8059619611675461,0.7001920281765469,0.7713576780134415,0.08485547434333258,3
ep_fuzz_dhondt,prs_3_se=4_noc=1000,7.003459240317345,6.194310337364674,0.7950847783833742,0.6767703897729516,0.7995098081446832,0.7140970368255707,0.8059460187492989,0.0716994173152248,3
fai,prs_3_se=4_noc=1000,6.837705767393112,5.274644353866577,0.6222918521016836,1.3329021725356578,0.7537876807461932,0.6252068021850492,0.7111572423588537,0.10483906365929155,3
gfar,prs_3_se=4_noc=1000,3.2593838200569154,2.4519141301587224,0.6094970139153302,0.705481137804687,0.3588844412487756,0.2869064271550659,0.6748472709738831,0.06030599884341676,3
npo,prs_3_se=4_noc=1000,5.634015732765198,4.201942986890674,0.588678177760914,1.2585057600140572,0.6030931492898346,0.48400054056485114,0.6687899188774302,0.10207878789538305,3
avg,prs_3_se=4_noc=1000,7.276557465553283,5.406424183512106,0.5914151650239364,1.5636310314200819,0.8124353228520468,0.6584529796250483,0.7061597106814125,0.11788916717924457,3
xpo,prs_4_se=1_noc=1000,4.754802646398544,2.905301912777126,0.44146316073508934,1.4547900810092687,0.5177956711714169,0.34369962415311306,0.5116241876466984,0.12905864118801358,4
lm,prs_4_se=1_noc=1000,4.1897561151981355,3.0102321715950966,0.5423654991835356,0.969850118715316,0.4910700146244698,0.3599440006695646,0.5628310728058913,0.10399047102063799,4
dhondt_do,prs_4_se=1_noc=1000,5.416999551057816,3.0882651813626287,0.40609408712387085,1.702992952734232,0.6134007775328355,0.39121623746979767,0.491530020184593,0.15427249278456162,4
ep_fuzz_dhondt,prs_4_se=1_noc=1000,5.2623885457515716,3.9769436175227164,0.6378627823162824,0.9298464735113084,0.6146794472031991,0.472753795524838,0.6373141302034685,0.10429164222046763,4
fai,prs_4_se=1_noc=1000,5.027301243305207,3.0144097091853617,0.4357377839237452,1.548939217761159,0.5599678105374702,0.3587118737727161,0.48846697989559756,0.14747160224022912,4
gfar,prs_4_se=1_noc=1000,2.674515016913414,1.4144716864116489,0.3700637342186601,0.9565510631948709,0.30011591434727275,0.16943755836946192,0.41589991109716107,0.09455024595895994,4
npo,prs_4_se=1_noc=1000,3.9285904567241667,2.255490222517401,0.39879562007589264,1.342297851383686,0.4282477885197477,0.2673750971131984,0.4584267864234788,0.12416324363422082,4
avg,prs_4_se=1_noc=1000,5.778565880775452,2.4670454102521764,0.28477946593284287,2.4992224816679953,0.6424853499952817,0.3017070595722656,0.34115721615573263,0.2364053221312814,4
xpo,prs_4_se=4_noc=1000,5.963059067249298,4.167317139178515,0.5329587934464216,1.4055128511115909,0.6287210764327941,0.48050782598396435,0.6237159438562592,0.11157447143998091,4
lm,prs_4_se=4_noc=1000,6.09481885766983,4.822756339251995,0.6368087064176798,1.0226451357230544,0.684837349512348,0.5571177919205098,0.6772263997799036,0.09692729020550538,4
dhondt_do,prs_4_se=4_noc=1000,6.889658841371536,4.958197761952877,0.5571735457405448,1.4495995953083038,0.7596209056785355,0.602180168076164,0.6703857078259159,0.11060623662301189,4
ep_fuzz_dhondt,prs_4_se=4_noc=1000,6.7367251932621,5.424158772945404,0.6802297245562077,0.9685254423804581,0.7534888139144794,0.6356065929089239,0.7305287130272426,0.08819321568859814,4
fai,prs_4_se=4_noc=1000,6.549371036529541,4.551622873961925,0.5255733662694693,1.5358952329605817,0.7051934208657201,0.5289636491092322,0.6125499462921111,0.12569928514478712,4
gfar,prs_4_se=4_noc=1000,3.285997052192688,2.227979180946015,0.5134476185825187,0.8384943570122123,0.35259263181377537,0.25464117080187154,0.5767350898373784,0.07319725122409532,4
npo,prs_4_se=4_noc=1000,5.0592074230909345,3.396353884652257,0.4906408108510077,1.3473623679801823,0.5299922789696541,0.385603144813869,0.568127654121726,0.11158192360289036,4
avg,prs_4_se=4_noc=1000,7.034000208139419,4.436775870060548,0.4681011635538889,1.9183424239754676,0.7701425785472827,0.538143287702623,0.5758995240753039,0.1556396591730142,4
xpo,prs_6_se=1_noc=1000,4.004825518727302,1.9437915846314282,0.31541037226162005,1.4735690376907586,0.43601558523402234,0.2295074307129304,0.3678105282114999,0.1383889427267396,6
lm,prs_6_se=1_noc=1000,3.348813618898392,1.9817328975200652,0.39959629777818917,1.0292917873710394,0.3938303192814383,0.24294272215531096,0.42858420235329237,0.10843539610754381,6
dhondt_do,prs_6_se=1_noc=1000,4.719561703085899,1.7640263290405274,0.23166111525148153,1.8756173913776875,0.5327893572324054,0.22762694456631882,0.2925767402291509,0.18203126830252256,6
ep_fuzz_dhondt,prs_6_se=1_noc=1000,4.678305140018463,2.685257170051336,0.4412055707955733,1.20856559612602,0.5448889794234879,0.3308630818405069,0.4689221472212166,0.13137778541452974,6
fai,prs_6_se=1_noc=1000,4.357767482280731,2.1073468267321585,0.3190921559929848,1.5858525438904763,0.4866353918822089,0.24849307311720856,0.35810888628062226,0.1558656148877999,6
gfar,prs_6_se=1_noc=1000,2.547511095881462,0.9781846520802937,0.24532183227026325,1.0856614842563868,0.2858791983167076,0.11642902661526,0.2730926421693881,0.11075193636667066,6
npo,prs_6_se=1_noc=1000,3.1432936636209488,1.3929166029049083,0.27466592706326626,1.2930591462999583,0.3420736534470698,0.16007402123022774,0.3057843608773531,0.1271167410598689,6
avg,prs_6_se=1_noc=1000,5.197496602416039,1.4199218685235828,0.16529870599062996,2.6516161398291587,0.5787739605093475,0.17321280367059708,0.19787536537176176,0.2624029303199875,6
xpo,prs_6_se=4_noc=1000,5.351734830498695,3.2576527045071124,0.426281595448032,1.4767610523700714,0.5588871600095189,0.37189354852993073,0.5024024317431517,0.12490262169479573,6
