2317,289,3440,4972
5149,4476,5090,4406
3293,3349,342,1694
3466,5040,3966,442
5141,5011,5148,5042
4725,3801,3864,967
4753,2795,364,257
1873,2228,3157,1696
514,2598,1022,3464
5046,2572,5051,4549
554,1790,3579,1597
1412,4043,4252,3073
1278,2023,4354,4628
686,652,1318,3444
5098,4720,3221,3743
1001,588,2826,1505
277,4572,1948,1777
3059,36,72,4064
2951,303,3679,3409
4256,1392,4622,943
2671,2459,1060,3882
307,1644,43,284
1953,322,2320,3966
4895,5125,2100,4358
3886,4117,3863,1698
627,214,45,290
2606,1115,3718,4886
5032,5097,4378,3936
3740,3625,109,4403
3353,996,1942,4183
2781,3242,2887,4134
4288,344,3775,1882
1702,3336,1845,3103
4980,557,5024,4889
740,5040,3856,352
4124,1451,4374,3351
2214,3673,1522,4294
3657,2544,69,2640
2394,1697,4536,2921
2373,1825,588,2343
3333,4438,4025,217
2216,430,3833,2324
4035,2572,3489,4733
3731,2665,1510,4563
4044,2895,3443,716
3702,496,3300,5069
70,1021,610,340
834,3388,3863,1808
3071,2709,3442,1676
1873,4909,4337,4553
744,466,4699,2986
4586,598,2849,1799
4341,2690,778,5125
5143,3149,768,56
1675,2515,2545,3949
2410,2147,194,1493
4262,3911,3659,1945
177,4848,3409,1654
4285,4323,4494,4506
3507,4387,3118,2747
3471,4139,3442,4533
1712,2191,2513,284
4808,4179,2215,3549
281,272,3421,1985
3644,3226,1336,4357
492,4587,1102,1393
2137,1203,2003,1535
3663,2868,5026,453
4162,3882,2100,4643
2545,4139,4133,3612
1762,1903,2503,71
198,3250,871,4473
3823,4395,4728,4766
4797,1602,3263,825
1930,3703,3998,4116
2703,1119,1913,108
1548,1829,2322,3720
3733,85,1718,4640
2835,3301,901,3548
3195,1999,3271,2858
3703,3590,3448,3849
740,352,5175,3044
4254,3604,244,3435
736,3392,975,3274
3973,2305,2039,4727
1530,2605,494,2416
292,2649,1303,6
2303,4252,4883,1450
3151,3284,2020,216
2557,456,1807,754
3262,1066,2652,3461
3612,3300,4295,2183
5129,1886,5008,358
3832,4731,3713,257
1862,4587,2043,4088
3227,1617,4051,1119
2770,4651,4577,3504
507,3185,4786,5172
2775,421,1939,575
1688,825,3890,2014
1671,1018,2812,2960
2174,2647,3326,866
1389,247,3262,765
1512,5180,4254,4434
2222,1133,2987,1742
3211,4614,3391,4131
3187,938,5092,2936
2711,1641,550,806
522,4471,2952,3700
3021,3225,1315,5021
503,1280,60,2249
3747,3738,4516,4108
1895,1392,712,3949
3299,725,276,3951
1908,425,3255,3518
3236,3214,5078,714
3558,2025,594,1859
3023,3458,3268,4665
2737,338,1804,1059
4740,1319,1679,716
147,2139,1641,4143
5116,5052,2660,3366
2894,1851,658,3159
5170,1985,2129,4388
4517,2191,5019,278
4627,1304,1247,4151
3007,1576,3253,1111
27,1890,3936,3464
3204,2341,3172,995
103,1829,3694,4323
1254,301,3472,123
1857,2201,5137,4698
5065,2618,3651,3166
4792,3637,758,4149
1336,4240,560,4843
2689,4490,2449,4910
2927,1304,2690,3444
4259,178,2324,1376
2259,3789,3776,827
586,2664,812,3188
4311,4624,1312,604
4215,3587,879,3155
4696,5048,1646,1653
3836,1364,3768,3599
1054,1824,725,4770
964,3420,4258,557
3351,652,4516,1136
4377,3073,4506,2572
5054,4295,4384,4621
2502,2039,2333,2114
2835,1567,3776,1161
250,3213,111,2137
4183,1428,3540,2347
2557,3554,754,1744
2260,971,4131,3267
1271,4652,3935,2713
3067,318,2632,249
4850,1455,126,4893
4150,389,4230,325
4033,1480,4314,4261
5163,4542,3554,929
3763,930,4688,4490
1721,798,3730,1942
4965,5175,3751,3856
770,1683,1328,2964
617,68,2073,55
713,523,158,1991
42,4168,2144,4832
1574,1233,4230,3639
4185,4933,4567,2429
