1324,1181,2300,3597,216,1810,2972,1817
1610,4543,229,2750,4478,3853,3044,621
5179,346,733,5152,2356,3756,3243,2358
2529,4227,2381,1121,2985,1621,4016,2457
2415,1436,624,4228,4962,4374,159,3721
5050,3904,1858,1400,1165,3211,3300,4720
547,2619,13,1815,4631,2685,3989,2801
1140,45,3356,4190,3672,4285,4549,3006
3730,3882,4787,3428,4118,1387,1,4731
3974,2517,5188,3444,3781,96,4516,2503
3921,4354,2572,4227,4075,4043,4343,3212
1370,1537,630,2007,2964,1958,567,3691
1642,194,1363,59,3880,1894,338,1572
5120,4293,1717,4263,3835,4512,1017,4436
3394,513,1569,1146,304,414,1343,3026
1027,284,2298,172,4866,3032,424,4171
1829,2572,2790,2757,103,4863,465,3720
2346,1623,4398,4154,4187,3292,1504,1020
3686,1355,3694,4379,1253,4617,4252,2383
2506,188,4191,2079,1665,1224,754,1860
3011,30,4707,134,1045,2711,2349,2911
1351,326,4339,1006,4841,2706,2594,2965
745,1693,1725,138,443,3322,2753,3145
3998,1082,1576,1930,2694,3712,1217,3667
1251,1324,1282,747,1337,637,1825,1786
1340,4272,1207,1329,3597,3235,898,530
1323,1777,631,624,963,1060,917,2490
4007,2208,3461,4287,2054,4066,4567,1228
466,3772,1102,1296,2253,3495,2535,4988
3408,4493,2547,2102,458,2539,2711,405
5047,1046,4374,5152,4910,4843,346,5103
986,686,2737,900,839,2336,1318,2639
3986,3168,1529,3472,1309,3937,4215,424
2904,1156,2426,3696,5067,1058,101,3401
4696,4655,3284,1032,1033,2824,4680,31
4908,3057,5073,1161,4663,3796,3882,2235
412,1187,595,1584,121,3473,2629,3869
3938,1363,1644,1814,3801,483,279,1920
1004,379,675,1844,1603,1305,2445,1970
1874,4896,2137,3352,1381,5128,4884,3493
1340,4272,3756,2649,2064,733,4382,1277
1921,5188,4896,3984,4096,3498,4910,4918
1850,2222,1904,2912,957,2775,216,1071
1438,4233,564,5038,3674,3855,4265,1777
345,2669,1549,624,2539,2547,5017,4759
2715,2374,52,4092,4856,4733,848,616
1839,3354,1444,3684,3221,2773,4932,2803
1757,5062,3010,5077,3788,4846,171,4531
4602,3183,830,1178,2664,2191,1839,3758
3817,990,3361,4951,4829,4020,2503,4999
3581,904,2999,3666,1340,4251,2638,3689
4104,4139,3690,2463,3749,2183,999,1386
335,894,3695,956,0,1373,4346,777
99,4501,1505,2158,5022,1606,1156,468
53,4894,680,1300,2250,1236,858,121
168,1357,55,2942,2189,126,248,848
347,1194,915,5172,22,3835,752,1527
3261,4445,4727,3949,2160,4995,3663,5028
3908,937,1476,2844,1975,3667,173,3566
980,4064,3823,2908,368,2995,3214,1110
1289,3279,203,4151,3253,3683,2023,1239
1053,620,3999,2392,3507,1995,4514,4124
1579,3789,4352,2001,284,2758,937,1007
252,3100,2139,653,102,4572,184,2267
98,1865,1932,65,2150,1122,2972,777
907,3350,1687,3260,1991,3767,4476,5081
780,426,2725,3671,767,1007,2355,803
4230,4406,3208,783,4299,538,2250,1679
3775,962,4134,3490,311,4568,4740,2148
4863,3192,4562,2926,2960,3720,3223,985
2298,3066,4602,3235,918,2873,104,2442
3359,4611,2309,1436,992,4986,2197,5007
2986,2386,1439,5075,1398,4783,662,986
823,2139,588,1973,4943,534,660,4229
189,783,4118,3158,1060,5094,2531,3847
1015,2799,3364,1583,3674,4251,3444,5070
3405,1363,447,2997,2297,3284,4168,1736
474,1090,2177,4340,960,3848,1949,1768
2386,468,4406,5113,139,4686,1493,3677
4428,3453,4730,496,4299,458,3713,4605
4483,5052,4158,3863,121,1473,3903,4601
1941,3942,1699,4810,3317,1154,1492,4412
685,2137,2044,2851,458,2576,3043,4006
859,2372,3291,5029,1217,3353,925,4387
4989,3450,4811,3219,2790,2607,2383,1259
494,3718,3489,3462,428,4089,3473,565
2269,1105,2892,2874,1173,497,2788,2765
5085,1453,557,3897,3799,3878,2813,1480
1179,648,3744,31,247,1637,1291,3680
4016,1885,339,3390,4796,2924,2137,2081
2029,2445,471,265,1677,1838,2336,2469
8,3468,4505,4730,41,4490,3208,4956
3801,4718,3261,5152,2791,4516,1817,1240
3798,4831,865,1414,2239,803,2937,1292
4794,2790,4179,1821,4043,2607,2572,3131
917,3571,3767,2453,4120,2747,361,1060
4835,5049,5046,4427,3644,5164,4504,5114
2901,2263,1000,614,2233,2388,1859,2170
1125,1079,204,5188,382,2459,1038,4447
713,3814,679,3655,706,4101,171,3065
4226,2035,3458,2388,3114,3049,4096,4539
4872,5110,4829,5014,3884,4562,5064,1947
3944,4863,2195,754,3509,3975,791,1159
3436,3417,2476,1518,1885,892,3390,3844
3646,4134,2003,4299,2506,840,2025,2337
4483,4955,1932,1535,4460,3623,4831,661
2743,2160,2444,528,5107,2207,814,3391
