639,4224,3036,1565,1041,2466,141,4464
1196,1700,3585,4568,3138,3560,783,50
3569,2943,1277,1869,1557,1148,949,5116
5110,967,5064,4077,5025,4597,4617,2697
1267,1501,3359,2083,2328,3868,4597,3843
883,1117,2224,3668,615,2461,3327,3433
3536,3389,3514,5073,3165,63,193,4240
1670,3002,1337,2157,454,776,2696,4501
1602,4375,3897,2832,3068,1504,198,1723
912,2848,1358,2277,2531,1823,4236,821
2328,1280,3547,2492,3951,2325,4212,1984
1782,3189,3582,3279,2707,303,4062,5123
2344,3785,4244,3581,1328,1494,893,413
4490,1627,1065,4503,2942,1476,642,1893
2018,4916,1941,876,4770,1392,1323,2149
589,5090,2884,598,1060,2630,61,4861
94,799,1421,4241,1996,2599,2635,3870
260,4170,887,117,2258,2807,692,3861
3553,658,3568,2489,4418,2919,1584,4586
1351,5127,391,441,807,4800,4956,1517
2891,3945,3481,4491,1895,1386,2323,996
3361,4018,2999,3437,1738,4652,335,1450
688,2353,88,1826,2161,1223,3228,439
3482,4068,911,1650,1369,1886,879,5025
3336,4465,2780,3329,4655,1987,2795,1359
2892,3876,89,4776,321,2538,4011,3655
2800,153,3307,1516,3038,5059,3148,618
3100,2020,2699,3769,267,1778,2107,1029
1758,2280,257,4962,2328,4919,5143,5086
4454,4695,476,930,4603,688,1462,4143
1506,1631,1165,1367,3015,972,4868,2
4249,5071,4735,3303,4928,1586,3122,5101
779,4718,1553,4728,1665,1739,3990,2889
3300,3653,2831,44,3471,4297,557,528
4634,688,95,126,1148,3208,2903,2044
2189,2268,840,217,2994,1776,5092,4662
2342,861,1168,3784,3392,2567,553,749
2500,1516,2688,4563,1675,4344,394,4156
3891,1161,1948,3701,5098,2444,4862,1820
1924,1360,1869,3696,1336,2798,3357,4215
3201,929,60,2755,4688,3391,3340,4529
3443,747,3032,405,1146,4663,2129,71
3924,2003,2794,418,4622,2299,1384,2433
2509,1860,65,2203,2125,1305,3537,722
620,3428,65,3908,2065,26,1644,690
3935,3781,1181,783,616,917,2130,754
887,923,4678,3535,2597,633,2487,93
3660,4573,190,3434,1675,3072,2658,5179
3931,4971,3541,3166,4610,3765,3127,3498
4398,4163,4896,1250,1868,3261,4233,60
3055,3271,716,754,4892,4299,4807,2761
704,3695,1225,1768,1593,2015,2278,1106
5121,4521,5135,1761,3856,110,3127,5011
878,1632,59,1558,4229,3649,2296,3749
1569,1589,4794,1396,4133,2483,1969,675
549,1884,139,150,2102,5090,1309,136
2383,4367,4667,1774,5038,5018,719,2838
4378,2043,2806,3229,3030,1608,3100,3989
4441,1634,318,2901,967,4306,2074,3476
1283,2913,526,120,4795,4265,1344,2498
2736,235,4508,844,4472,629,631,2455
1191,432,4817,2207,1620,429,973,37
4731,4021,4116,1823,3571,2170,75,2208
1776,2102,3713,743,3118,592,4547,127
2979,2729,1845,4958,3293,2704,719,4088
743,3951,3280,234,2040,1566,3797,176
4034,1493,3421,567,3713,2444,4029,3687
793,3283,1603,3392,2194,1405,4322,746
2026,3997,3374,1419,3194,4423,283,3164
5051,3882,4142,4986,3641,5149,3920,3114
853,3825,1172,1830,3564,3096,3356,1473
2447,3167,1886,385,2748,1893,4419,4029
5043,3042,4979,2790,3878,1224,4413,1801
1424,2054,458,3023,3148,2294,587,2689
3160,1792,1881,4307,923,4646,1145,4980
230,3950,3444,511,4346,591,4587,1489
3758,4774,4990,1564,3301,4372,2613,5032
956,173,4063,4016,2273,1664,2404,335
30,2273,4422,3386,4326,4590,848,1619
855,3226,3391,4922,1895,1087,3932,5041
4393,4192,3686,1562,729,3403,1800,616
3494,268,4496,2907,3548,1978,2188,1503
2987,3939,3855,4474,2773,4641,1863,445
1723,2124,4535,2216,2884,1463,620,506
2568,1624,4089,1819,4741,3450,3212,443
580,3062,4904,90,5017,3580,969,2903
1952,77,484,2795,1627,4677,3920,4414
3216,1667,3826,158,3038,3854,357,4186
2084,1983,4761,1479,4454,3380,1133,3268
2130,837,410,2290,3465,2708,1031,425
2857,5106,1747,917,2550,3712,1475,3682
1020,5122,4602,2540,2346,1712,4354,1157
3817,3054,4668,4342,311,716,3393,1381
1323,316,78,3103,345,3657,2683,341
725,2488,509,2759,647,284,4087,3038
3532,3196,313,5067,3248,4266,3104,4584
3029,468,2679,3386,1591,4731,984,4531
5013,3444,3483,4919,941,2003,1425,3641
2162,2496,3195,709,88,5127,550,3258
3608,4009,359,116,1709,411,4323,1411
1207,4598,833,675,4266,741,3084,1958
5077,3468,3669,4887,1254,4558,2586,3392
1492,599,3081,2559,5081,3530,3077,119
