2507,1539,2389,2437,3719,2754
524,4551,3493,658,5088,993
2742,2744,2878,5122,3773,2251
1395,1207,2860,1736,3795,1408
4808,2790,4188,384,3605,2772
1920,3639,3179,1755,337,2093
3291,2943,5149,48,142,3014
2733,4893,4373,3918,3558,5081
4307,921,3183,4383,555,2050
2388,3786,570,2187,1062,3095
2532,4271,1480,4033,1652,1152
3738,3849,2180,3873,3578,4827
3585,498,1486,4338,4027,5111
154,3276,1095,3226,1512,1761
3805,575,2333,3879,2001,4300
878,2804,224,4155,2223,249
1329,1318,4508,1395,2927,684
4367,3124,4741,2320,197,340
4001,4103,1437,3530,4530,2434
3437,5193,1240,2189,2732,2403
4623,1748,646,2288,3700,2657
4451,3190,2102,3462,70,3645
883,604,1399,4703,2846,1803
150,1555,2102,1933,2669,2469
2058,4967,3116,3673,4471,3977
934,233,368,71,2398,4055
3771,1941,669,4382,3032,4991
1240,281,4448,2634,4930,3792
4199,1411,625,431,3077,947
1229,3611,2292,1891,1440,2459
1535,3091,2074,3981,900,3784
299,2510,3405,2925,4722,4239
2147,4896,4845,3260,2737,686
145,264,1493,458,4424,3380
4856,2258,3784,1524,4208,1048
4633,1934,1942,3104,1057,660
3167,458,2711,1919,1055,390
599,2282,1177,4734,4742,2413
1234,925,1987,1864,2673,4884
2915,3848,1888,3316,937,1647
2027,945,188,2124,1854,719
3659,1178,431,2649,439,1687
364,75,4205,4597,3883,2860
1098,4552,570,4801,1168,2736
2584,3801,4674,3227,5174,3957
1635,1431,3031,4658,1589,3073
1897,3898,4765,1483,2669,3444
2244,1549,3240,5080,3421,1989
1753,839,1686,2612,3040,2211
194,1367,273,3990,4471,1682
2683,4607,5,3243,164,904
4670,4861,347,3952,3491,639
1175,2674,1304,3098,526,3089
4811,4996,4043,4027,3325,4931
3739,2654,3695,3900,399,4776
4283,4720,3895,4458,3312,2098
2781,3799,91,1329,684,1685
669,2177,1589,2190,2630,2074
1583,2747,2170,3116,2923,4014
350,3298,2010,2023,4816,1487
3072,1291,318,4271,4133,249
599,1240,4699,4240,1843,349
3609,3241,2795,882,2761,1768
463,3448,3710,2112,288,519
5092,3974,5156,1344,2516,4981
3531,1522,2584,4332,4943,1007
4675,3858,627,1635,1620,2774
1322,1100,3561,3979,3252,2737
3378,3824,882,1152,3198,3493
1716,2215,1432,2322,4216,1549
700,2081,4372,4315,1146,4254
5094,4220,5038,1493,4842,2552
3577,2734,1151,3961,3950,4309
2082,3769,3872,1236,452,4730
909,798,2092,3483,3558,3183
1593,2574,71,2324,861,3272
142,5005,1223,1704,1282,1003
403,2686,3710,1399,2234,2297
4729,4994,3089,2253,4958,1720
371,817,3601,1734,686,4465
1711,4117,800,135,1851,199
5036,3966,2822,4292,4543,4848
224,1985,2791,2597,1055,535
196,1370,1880,295,2465,2383
1978,4558,3747,844,4762,550
2062,914,2442,2371,1731,328
4172,4567,1264,922,3178,2702
4321,4359,3962,4055,3031,3277
751,2996,3422,1190,886,358
2324,1545,4224,4259,5120,3823
1628,3628,1336,1474,3341,640
3807,3020,930,3597,3681,1410
5054,2991,4372,4436,74,4254
4495,3959,4026,4141,4825,2814
2083,1047,2069,1580,72,2516
4052,4836,3849,4312,3453,650
342,4128,3797,2243,4863,3605
3042,1121,4179,1259,3549,3486
4870,394,104,4850,3966,293
4626,4156,5118,2506,3216,456
2963,1324,3586,3662,548,3458
3169,3656,1402,1285,3356,4514
3700,2253,4791,749,2288,2471
2097,1328,898,4397,905,2244
2125,96,4481,3269,3076,4814
3300,1757,918,4235,1272,5115
2583,3186,1742,3799,1023,22
3396,1624,965,3716,4600,205
2651,1471,4039,3597,2092,371
3683,4339,3171,4165,3720,3596
2205,2296,5024,1754,2351,4389
4624,1160,2239,412,2287,442
403,3806,2064,3422,424,1882
3920,1526,1327,4904,1867,3848
811,1378,839,1178,5004,2032
4785,2268,2733,5175,3751,4967
2353,3458,55,1429,3214,3165
4059,1163,958,3392,3882,3099
510,3131,1225,1596,4679,2957
1820,1942,4630,4297,2663,917
294,4647,413,4285,4468,1111
2778,720,1262,4053,3428,1367
3638,3949,1122,1841,3043,3804
4945,4562,4635,4027,3562,4989
4977,1919,194,840,3951,313
1051,2180,1022,3154,2791,4307
4370,2261,462,547,644,172
2879,162,4366,83,2014,1720
4459,2777,3821,1046,2356,4596
1829,2367,4575,3212,4290,3450
3170,4609,3816,853,2139,4799
