2200,388,3767,4231
61,890,807,4923
3191,3908,2701,1062
627,3613,4072,1491
4291,1018,844,2547
383,1194,671,3191
2647,2245,1495,1089
5095,5187,3085,5000
2603,860,1069,1826
4597,4546,4805,2939
951,1621,269,173
2484,694,2250,4495
2422,4271,3082,2782
20,970,1360,699
1890,1339,4047,2329
3782,3478,3718,1039
1444,4886,2184,2481
3138,2627,798,5044
2795,647,4423,120
2637,1662,540,2239
3322,1140,893,4815
462,1655,4577,2819
1811,2962,1335,3848
3795,91,2968,1720
4822,4548,1218,4551
1793,954,1750,708
865,564,5034,2383
2244,2540,3305,181
1629,763,452,1421
2479,16,4282,153
3135,4358,479,872
1722,3508,1108,3420
23,1146,639,478
5068,3351,1429,3801
4514,746,1939,1728
283,980,3258,3344
2380,2203,2333,1084
2867,540,725,2762
4202,4687,1279,2566
4543,621,5108,3856
874,1045,900,1191
815,151,1080,2528
4521,4967,796,1712
1485,1341,4918,61
4510,575,4359,2817
3946,3578,1868,1195
5065,2861,3393,2235
3968,3194,2962,4608
1849,1567,2365,4739
5169,1887,4345,2185
2297,358,4660,3583
2902,1568,927,1935
3491,4903,5039,819
20,2845,914,100
3767,4787,356,4790
4890,3308,1018,5106
1376,4660,1239,4329
3329,1954,3578,1127
3968,3371,3691,1975
3782,2492,357,3298
4017,3413,1930,2194
3076,1633,3049,4610
175,837,2488,4341
88,2266,3437,2517
2532,4944,5083,3773
597,240,693,3014
3994,5036,5148,556
4524,4554,2945,4535
1885,4863,4505,3422
1741,3533,4417,1084
3476,2025,5000,742
315,4172,183,2713
460,54,1813,4801
3748,4739,4574,150
2176,3455,4504,2337
3311,3890,4709,2781
3467,772,1033,1655
2749,49,640,4070
2258,2641,3757,1538
1371,3183,4490,1795
1279,790,3939,1161
1574,275,2919,8
2391,5126,4694,1250
3441,949,2049,2002
5188,2220,2730,3721
3679,3751,5021,367
2816,4602,2676,2056
3008,3441,4196,4193
1488,2557,896,957
2604,4547,33,2154
2419,3635,1117,3493
3736,3435,224,4461
3845,2156,1387,4025
2347,3421,2920,4790
78,4932,809,57
2136,737,5152,715
358,3691,549,771
2097,4472,4662,4607
734,4259,2420,1398
3913,1935,3522,3329
1893,4676,4998,1243
4631,5095,1721,3329
3398,726,288,1077
357,1572,4232,1080
2566,1279,1966,4850
787,672,1402,1529
2705,3455,4054,5155
2849,3988,3726,618
3086,1627,3247,3461
173,1813,1640,3052
1640,4202,961,2296
4828,4480,2075,3757
4079,1153,451,662
4836,273,4388,592
2603,5110,2471,4673
428,891,2569,2492
1653,1048,3893,2883
2535,3076,1458,1200
4212,1448,2360,544
2277,512,152,1028
4615,1410,495,469
5108,4525,4616,4342
2589,2804,3511,3838
4860,3508,1082,2074
3451,4697,3809,2565
2036,3637,2891,3167
3936,4891,4519,362
5130,403,3029,4835
1220,60,4364,748
961,4897,989,54
3742,2412,3243,827
4425,3676,3976,1472
895,1602,3672,2585
86,2853,62,5149
4738,3649,2287,1987
117,609,963,1985
1169,2606,1804,132
1603,1592,478,77
3103,4956,3886,984
5048,1023,1948,5173
2258,1094,560,1319
3266,1451,1633,2423
1015,1140,1510,3781
3149,4462,4347,3499
4127,2347,1533,1236
2731,4198,2156,1447
4716,4537,2877,1823
3801,421,1237,3932
3761,2406,3018,4131
4841,1247,2952,4341
4091,3504,5130,4951
435,546,2289,4884
1739,4607,3297,3092
4759,1508,1503,4431
174,4633,250,216
819,3387,3946,2336
874,2415,549,3114
3032,3179,355,1559
375,2339,4781,1146
248,1044,422,3026
161,2132,4256,3237
4510,2939,4202,2726
3786,3745,3252,3515
3091,1702,3559,5088
2304,4378,4153,40
1937,3673,3251,3600
3264,2433,5061,4508
2473,3006,1984,776
3908,4538,3649,2634
721,5142,1038,2616
1043,3963,478,1868
1311,4260,3194,4174
513,1684,4267,4133
5000,4596,5070,4531
556,3381,2364,1285
2965,3627,1971,4533
276,3703,3017,4963
3706,4327,5166,2652
764,4242,3526,4062
3448,1704,2503,3010
2455,157,1743,238
1340,2318,1145,1038
1936,795,528,341
3819,2606,2145,2328
2457,2985,4603,2023
1141,2716,620,1685
1207,2528,1488,755
1444,3670,3936,1019
1356,973,3065,4569
1970,3597,2860,3568
4730,4962,1522,629
4449,3387,3571,4416
4918,4406,5156,3049
2005,2487,4672,4534
522,45,880,652
4851,970,4068,2838
3962,1562,2926,3075
3228,171,1164,2267
1321,1851,5164,4976
3543,1043,4848,3002
3725,4221,3283,2221
5001,2159,5099,410
4447,2003,3882,3453
4291,613,4294,3104
2904,861,4088,22
3052,2833,223,2374
3875,1543,853,367
1523,2899,2510,1032
454,5184,2585,1412
4877,3679,2402,5175
3446,4532,2949,633
4939,1966,4406,3058
2044,496,1079,1245
1156,1942,2816,119
3881,3718,3683,2582
1436,3023,2845,3777
2392,4902,1134,1733
178,513,4954,183
1430,5091,2269,4632
1724,693,765,750
4755,3559,2509,4872
553,1079,393,1591
1792,2147,2556,4895
433,1674,4554,4449
331,3188,3695,1119
2930,3100,4688,897
815,147,772,3454
3567,1312,844,170
4230,5160,2462,3428
3336,204,3262,1046
4527,356,4241,2551
4677,3095,4596,3713
2071,3609,2795,266
311,4723,4151,1185
150,1054,1134,2102
2022,419,2869,650
4461,844,4771,3985
4344,3027,2878,3769
4151,1193,3021,3601
1872,839,49,884
4719,1577,280,4014
5164,3198,4923,3652
21,2303,670,4752
5183,5098,1491,1165
921,3870,1385,3340
2707,577,4033,5098
2841,2858,4543,1669
1680,2313,4830,1808
4193,3290,4849,2909
3476,3391,1703,2383
4065,3856,4354,4097
4275,79,3530,292
1172,2874,2163,2214
2552,2362,1,5090
2306,1655,2529,714
3077,2707,2589,830
5047,211,4771,3710
3882,40,1436,2180
975,1405,4162,3427
460,901,2539,2102
1356,696,816,1060
3876,3569,2724,4690
4034,549,2025,4690
4825,1305,3409,3221
1431,2697,9,797
4226,4939,969,4986
2237,2332,1464,2513
3285,4919,2006,4078
666,687,3704,2428
2603,2087,2681,3136
2639,4854,4422,5156
48,4557,1428,2332
2526,4047,1509,981
3021,772,1350,2511
3550,1809,1649,2617
1535,2137,3982,1925
4441,557,5006,1039
1867,251,4561,2158
3657,4403,2966,2195
155,2902,4933,4133
4900,4546,2318,1858
5045,2437,1897,4903
5,580,2102,3444
4423,1591,187,3129
3069,4508,3388,1568
2499,2203,4711,4104
3465,4856,2633,5013
5184,4207,5057,2098
170,5073,3098,281
3954,2784,5108,3074
3109,1207,2330,3045
3668,3223,1511,150
272,575,3714,2494
2568,4027,4014,4333
1104,3135,4554,898
463,3845,4300,3446
