47456,40861,3022,60077
83970,13172,161639,100878
112085,4842,119325,16545
48416,103111,127921,13789
38021,132913,94166,76590
89267,81897,104285,88445
4656,959,108426,79428
85023,36862,55444,108562
151432,108101,42369,94705
81315,154479,6353,157601
152272,107899,105179,31858
25438,74597,98435,118523
85124,129686,95670,32028
59603,18051,141983,92974
139071,34027,87693,41324
29374,58783,138779,13179
153163,97237,25789,17157
8397,18719,121210,91148
4541,37352,36026,62815
4070,21578,103598,89618
92574,24971,122733,142935
9402,68602,18611,56733
121761,46452,57881,21280
33184,125757,121454,153661
103370,141784,44153,1603
95733,23539,156487,16897
153220,128279,41697,79254
30604,43287,145810,137027
101324,44497,96921,11143
4456,31022,94597,78210
38123,87361,111240,147040
86428,5016,128528,23465
20857,34075,79685,54972
133913,37165,75848,52388
135754,72834,62058,21149
52587,87049,88757,125756
63263,92055,91386,115975
49201,32222,96289,160240
269,17054,59887,11774
133333,80466,57033,26709
120584,85143,147251,45382
157009,50023,7474,28260
140974,15964,128869,134589
155780,105742,141215,90468
65187,36087,5107,159471
36604,81214,150680,142937
127482,153411,56080,41676
69269,143395,10541,121713
94262,34095,140403,71701
11711,34897,60674,64098
5861,115213,76269,106778
19996,3224,4801,55281
56550,6770,106369,3136
106348,126966,159306,106451
95893,41252,90927,113582
68326,141410,159697,137236
35367,8734,68809,48560
129778,50867,21347,2556
18562,63753,34780,107567
65655,108946,56520,71774
61489,158054,11306,135028
21334,76967,40830,44524
117507,50941,129713,51349
55962,97515,132591,76184
46073,112391,131722,83316
80655,58329,79731,124158
114613,77838,35912,154849
80932,140798,136910,11752
59052,89515,87915,60393
73778,6186,150496,11488
155406,82868,96860,140704
12405,89929,68977,97274
116817,158703,78279,18018
94082,66201,36924,13629
145068,56760,113561,94356
9011,52461,56305,64327
126877,64829,61870,16885
73353,113662,148931,89525
99387,40722,74217,133068
54056,28887,123889,18851
69487,129122,33494,34553
150967,46402,19156,33694
68782,120463,51612,117673
80419,22669,20970,76838
68851,146563,113463,130593
58952,22342,18878,89791
30507,110329,20591,26084
74066,58431,111962,135786
71756,20885,111741,114052
82796,17781,106414,73920
65125,6548,46601,79964
155135,136115,110894,122580
150736,74738,47059,65032
138778,143481,107452,69393
31858,81095,148164,67195
4249,144961,151226,35106
114482,137725,25438,67452
146902,101703,12224,45059
46980,119934,53125,55550
118096,58316,89179,7629
47531,6089,153011,102480
78276,100158,82679,45589
126200,54357,98541,149727
123140,49142,86206,23774
117963,128884,162036,12989
157386,19720,83225,150697
3285,60085,148724,91544
16365,21396,77616,38008
41228,48742,153669,17559
47218,41539,46241,68288
156984,128595,77367,161006
145341,29988,121374,98537
76631,19030,122586,135245
129125,119645,99963,10133
113025,120369,42635,132158
42984,32024,83903,96501
125736,75837,106290,160055
115078,116618,152472,154821
6855,6521,27421,136970
22883,137186,99438,33540
95733,124531,53202,148406
7728,4849,15307,44943
5592,83164,93338,13730
12234,18092,10327,83581
33078,3905,138610,2320
10913,64199,140205,103498
144932,31545,91328,146367
7417,145831,116688,159767
42265,159110,1806,38868
46882,54351,57550,66974
72545,156983,84248,39716
36415,151896,33199,95690
13657,36690,21095,64080
45525,74469,114138,60386
94946,29916,22671,68109
36314,67887,6673,85221
147978,131232,123520,158422
12704,31623,58421,334
47753,32587,155417,87787
111624,27592,133480,109778
103265,70220,34723,53846
7805,126365,48411,139530
33659,112698,36451,71407
83566,108030,49186,120558
124462,18464,47310,137798
66777,100010,29837,60060
38871,35432,5976,145938
18880,94641,108297,25194
104537,69314,34941,27082
101650,69757,153019,57549
23879,155153,34849,122734
126844,135499,141536,127765
83297,144024,91873,41771
54682,60751,114827,31134
17523,18833,123142,83080
125669,66848,133997,98319
5099,134545,103421,150920
49875,130668,78646,11729
30315,48580,46068,77284
47540,112782,28954,132701
45675,155047,18735,104561
122387,110635,128869,9625
62253,63285,61901,26996
83833,160072,83343,150714
83325,42911,45709,34867
58527,7261,92646,15331
12788,117929,1576,115017
6814,95636,39869,78061
52478,77542,74615,92233
12515,77518,116296,74251
95069,1703,101141,151370
99303,35129,41943,26005
21209,42658,22438,76145
81553,74900,6438,82906
40609,85276,95933,63022
230,66442,96266,150345
54569,91813,33101,104906
152424,102518,100157,13625
52793,96013,31328,99229
47280,113697,67847,10537
131673,115397,153310,161043
81834,128151,64703,110696
98520,37635,15825,52840
112361,69113,118742,61002
83076,161618,131350,17774
2478,152670,100951,101954
39195,34344,38222,82003
28997,135253,141868,23774
8060,116495,82189,158565
98120,78998,116289,49748
128097,117140,94125,108608
139952,119474,137279,125044
54521,60422,49060,157285
13689,67297,131484,77890
112709,109849,86132,108338
124373,156835,146632,71380
65035,124472,40855,65806
96167,114168,53141,44110
33048,89902,161421,144260
1386,66210,47017,90352
153386,115920,14652,52550
143386,51532,88468,126109
96017,93692,30298,119325
7904,159536,124077,71235
91694,139466,9250,69720
63918,136394,143316,133464
70637,149629,40182,117195
55254,19791,692,8276
55458,73966,111347,64592
95713,38136,158405,107791
137477,64177,34364,50910
109301,82981,40526,155893
63141,76661,150877,148226
44098,84888,113105,34406
103636,21674,37696,128266
29414,24570,32395,160569
34831,58711,82807,26195
39653,44410,128471,106810
5962,94741,147161,154794
84402,17706,113105,158604
143965,141384,40943,36502
140206,59817,101180,151891
118503,54133,72116,78598
119786,154511,24068,154181
142655,97843,105191,96571
18670,15678,60210,111271
143950,115033,62923,92131
109648,71873,130146,64534
48058,97472,148353,8560
161828,56432,9361,55996
158957,45153,69873,130355
50508,153493,8859,116149
137724,65815,127615,79546
147278,73722,141178,63758
70969,107669,122899,74262
115559,26205,4411,35775
38191,125542,36422,58050
9289,122209,79479,50842
55668,60818,54051,26815
138278,99760,92835,105337
131034,86203,153920,36499
125385,113396,137426,17390
38807,49465,10072,65519
36603,117599,127488,60177
89993,45290,63852,8269
121070,143081,135655,109339
84244,25268,15267,49831
4368,74770,76770,108549
2373,128881,5773,20724
45040,10482,123683,86773
1871,20921,138066,149523
133500,152461,86117,2453
6698,126984,126100,22354
66265,93251,155365,135820
113135,162152,147797,79765
68512,22141,82133,126278
75630,23777,86776,120892
17342,108249,80384,77436
77646,13309,87296,130680
38754,132201,123238,72894
58158,6207,68131,70551
81750,116660,104968,12931
160797,25110,149860,92738
37897,120183,73954,58502
158431,103672,136389,18619
117728,121528,12389,36548
118411,159722,15242,61458
78661,14321,129551,98817
143005,118751,7738,92021
161781,130224,59025,102447
106115,34888,153751,53528
120103,131230,47079,17717
