146303,4105,37588,42197,16448,101959
88875,36527,105420,82134,89239,46483
35652,77512,46298,27033,50941,149074
143214,103935,98957,68361,119591,4449
84766,70925,115216,7301,152024,124173
149608,12279,98335,27376,134518,158285
148535,113630,141312,121578,88304,126880
64008,96957,94393,74127,45336,126238
90054,113707,118198,148449,39516,126682
75387,58261,143038,84508,138405,111144
159188,31534,156480,141509,156977,95547
3132,22238,84405,99089,83425,7476
46044,112504,113686,23505,11991,96692
141098,53259,124485,2128,122604,52366
147205,127354,31474,109929,13540,51518
29271,72795,89869,68317,13551,142743
81993,15038,96639,64228,53081,80508
136022,64305,91227,29416,71544,13220
54764,111307,130008,21379,12746,20584
48520,58970,79637,150640,470,136495
103060,11607,147546,56222,148079,84541
75219,112335,139844,131697,124270,59552
66160,36878,157405,10460,75421,62221
34051,29910,90290,58029,148633,16665
104960,56984,20467,79808,133374,93072
12741,148403,22952,83345,92779,95187
132369,99492,40590,133135,7853,39675
22194,86713,36466,131601,159965,857
30631,25720,46188,52494,51801,32900
65825,140454,84672,49157,34846,23251
47014,28945,144432,84990,141011,107178
27866,7717,128773,68755,75596,141110
63176,134099,155880,158116,23382,154271
56307,71292,36467,145291,137595,25213
27544,60237,63681,157536,82472,107499
73876,3280,63355,98068,134289,125666
124558,14917,104818,91647,159319,116506
115848,79096,70616,17810,105405,83754
51815,157875,26114,68549,48846,8374
22739,136871,5767,14656,157324,46684
96188,36747,160357,145171,118060,24815
56262,149470,25151,5500,67412,64905
6670,33807,155948,27954,108188,20040
111667,70096,43404,94660,153873,134755
62815,113497,121604,26693,75967,12047
17845,1919,41748,37471,147760,145179
14940,32556,42907,65317,83417,32815
10463,58719,106479,8743,57675,17302
76598,115811,33490,74351,27905,69852
44447,157352,33934,158735,96664,30675
62400,16897,36375,27648,72010,128042
31395,145768,123437,14883,19742,70318
83255,59300,55310,28570,62185,96391
92952,158473,50625,95245,49477,185
79555,92654,91485,152341,67377,6898
64145,137247,118587,93590,26140,6761
138750,53606,116270,109434,42196,37578
58422,118800,20571,134689,63749,110619
56711,44966,129979,25172,138814,154346
44530,124138,28141,94508,150995,154078
61320,64486,119895,51516,19476,23662
76672,116671,131685,20631,123290,155124
126304,84390,97913,116120,20138,32176
74098,107612,155557,156577,40594,72888
54194,146870,140301,19583,55159,114476
98964,59127,95400,162405,143805,59206
111339,137578,109641,86688,86668,34390
121047,159576,53034,85604,48786,95991
74094,97285,147524,155980,7888,37384
8651,56133,114705,86566,100168,125048
107918,99401,132086,5684,159805,94914
68088,78727,156734,118010,137835,44009
36402,111119,4754,146220,54600,158427
25961,35136,9339,149488,27023,119811
7642,38304,129985,65049,51161,122160
9818,57412,8667,148905,152939,4594
111015,159782,90855,157618,59269,149569
32655,4974,24529,19059,17111,95269
116037,16742,109479,88806,33494,17851
52785,77338,88037,2555,160528,86903
2786,136948,9996,29530,89411,20356
37501,6736,38925,72447,103818,56955
78968,107740,123948,132018,10766,30476
43506,16483,61919,132098,7653,78476
133505,49914,63590,87550,153424,117364
91865,132117,70777,80072,50672,13744
77334,27434,78963,155992,65127,93202
18668,152177,138394,101238,149808,61695
34516,22719,70870,158464,104519,28921
82589,10587,150128,63579,31883,110538
98980,138667,71434,124591,24737,3243
63828,68371,32321,10151,33816,79625
68902,36628,161600,99509,120305,57731
117083,22390,55921,28152,126059,19596
31394,140453,150181,149508,80938,135299
142789,114187,50283,14708,140184,120387
106884,2704,40820,148342,120545,153413
54137,92833,3867,89052,93535,93472
127368,47694,95205,27774,36995,115806
43872,74904,132402,92433,81802,41871
40080,18574,55827,29997,119926,118055
145193,159008,128924,80879,8519,109556
43898,73128,107950,66935,73545,51137
81771,4690,16829,6155,45264,117009
72146,135462,142190,153144,93122,96917
98463,151558,119468,90737,53481,41362
5351,55290,42031,24648,162292,156975
97522,113776,11985,63884,62689,93040
86896,82509,6831,161179,123453,67146
62131,95418,108097,149216,64814,135845
107648,109510,98043,116077,140693,68081
101463,143583,136537,27434,91557,148326
151076,78605,77982,66127,72753,39065
137653,15520,28591,78476,141344,57695
35818,110370,73249,138818,27914,64859
124180,2409,93104,67905,761,27205
108859,72366,115927,36185,16974,104442
67467,98738,48420,68139,141727,26287
117581,64903,135733,70607,90163,60108
112908,79980,136196,127949,35493,83826
158203,157740,139982,88923,70633,88317
41083,153069,43157,17522,141874,118317
9377,106898,95344,113691,112947,58946
65644,103326,1435,51924,20108,134162
50605,95326,118628,124500,85154,6122
50907,158990,89131,145241,114813,152084
142687,48781,104298,86687,75930,148192
52456,17513,13636,82136,100680,54773
91005,96016,39565,12499,77307,95144
106694,33684,121561,114681,139655,103642
41131,83716,90704,145890,21412,144675
54008,88786,141592,35189,132712,30343
138032,133514,119356,134317,69750,115253
123676,111340,26432,83591,106174,74125
86248,137082,130,107410,97783,114787
122396,134706,24970,127136,130612,84158
63539,2767,146835,145304,48920,124958
64249,58209,1815,140797,135600,123375
21602,37264,155812,103233,49127,154
156752,57404,32872,103132,105440,101779
86238,52062,4538,153098,91775,129021
65433,68369,122759,62334,20644,17939
92288,114563,126564,117557,60608,136594
35453,113222,4940,73364,36208,39217
131256,125361,116700,104958,28141,148838
56482,125867,91246,146106,140974,95608
156480,141990,7578,9453,129905,95395
17888,133374,90976,100739,72185,112620
85649,113356,6586,44277,75437,65496
19645,137958,48297,115160,130895,105438
141316,74367,56934,77910,65324,93155
84771,4959,30731,89729,87995,16269
90598,22278,1140,20628,134682,28191
138346,48752,77811,33031,47606,73184
91844,11432,16389,114888,68595,1219
71013,8549,113916,103915,19976,59508
132514,672,134331,62200,66754,55527
162358,17957,154186,16725,131741,95957
13367,83456,81501,74282,90111,8846
113954,71300,160410,95500,81360,75186
80206,8511,146307,89213,100844,137703
82884,20276,153663,23146,44188,55148
74268,78267,75441,23773,52973,55785
105455,128862,98037,3844,157679,139145
101397,55281,131589,129858,57951,92367
59509,76095,57835,150946,119787,139342
47928,88846,34486,5403,16273,126906
155026,82372,138302,40356,43586,136187
91825,152299,34561,86432,65368,50601
113720,79671,3201,14639,24242,68146
79922,119638,154489,27332,24720,86553
85414,57533,49584,125054,16147,76895
80484,89530,14134,26589,135321,92702
39776,74606,17245,80076,159439,10276
147135,109717,123435,151190,92838,54158
46162,27029,39633,18104,24625,112618
76103,83851,24820,103880,158308,19214
154000,102491,34837,24905,6606,40089
32399,64292,90691,5155,61083,69514
96803,8214,22168,26291,108904,41994
64099,95143,122293,87557,135237,58908
65776,156106,149619,66007,51884,26796
85213,94588,75670,30393,52035,85109
6160,9974,154536,1514,133457,5483
130007,56528,29980,156315,116852,160204
62003,157469,118780,90760,38601,91913
97713,65481,157162,132438,34635,46652
57745,119517,17973,93485,27432,123940
150418,22617,16079,10071,38653,31388
83996,77975,68195,182,38873,162349
37906,126142,87094,49609,24083,80639
141379,42044,104564,162065,39887,36480
57209,23482,103229,21726,8226,29452
113673,157168,57023,39192,105824,91291
86045,113446,123957,108211,116108,60111
150482,152982,70308,28348,151111,81590
148315,99700,26687,126255,39885,54341
110109,84113,13761,155814,152046,139247
100776,117044,149207,80832,147885,5640
93645,136125,159142,21313,57665,88566
80095,132171,113169,30721,106797,40517
116277,53115,128909,9201,64021,76479
95592,34586,115351,141115,138752,16067
33902,43036,129199,68281,66728,29112
122043,29590,138304,30681,62144,147992
76289,31701,5349,12698,135661,25347
28063,59724,128604,51786,42026,52661
35080,31509,128666,128661,68880,95808
75668,151899,151350,139365,37992,8281
20100,65598,104866,121426,62426,124837
49945,21919,28862,132294,103813,72732
36840,127500,40984,6656,85609,142373
20497,21473,37148,37057,83922,51295
97355,119689,156395,27332,85847,60658
65495,147517,55949,142725,73845,98240
64240,131545,75172,9180,13259,50226
117076,50196,66588,106854,111378,40156
57506,147471,53377,11503,56800,126578
2542,158909,67889,158121,65453,60130
19140,87144,116314,139871,114404,121891
46452,79595,13706,112306,15694,137039
150238,44666,121907,82766,139026,159551
