1752,1498
372,3300
418,635
2514,2013
293,4
4250,4300
517,1253
2725,497
728,1752
157,5022
3381,5099
4937,5388
3469,3688
2554,441
3647,969
5298,1296
3469,141
5100,773
4661,4015
5701,2741
1494,3105
501,2823
1478,5490
6032,3388
5242,3401
4120,385
4771,5295
977,4700
5160,908
76,2211
4351,4612
2874,807
4812,2163
4283,348
5009,4138
886,1129
4985,872
299,3695
5020,261
1576,1764
2766,5619
2175,848
600,910
2684,3336
2343,5083
1046,5372
5797,3365
4929,1318
2416,5517
927,2243
828,2329
2981,2519
554,663
3931,3031
588,1332
1336,2940
2321,3735
5119,4344
5892,415
3316,3515
1520,1559
2362,139
2808,3469
5435,1564
5422,5463
1903,5808
4911,4289
1137,622
72,2551
1919,580
5734,2384
2342,1882
4228,595
2695,3026
5541,164
1967,3877
1183,5704
4112,498
5728,2817
5046,2571
2749,5700
1079,3988
4818,621
5470,2471
4928,5860
1650,729
948,1205
2096,5007
2331,2271
2881,2415
176,3998
2474,5545
4902,1259
1551,2736
1319,1465
5620,2411
5911,1957
3310,2776
1080,1911
4383,4237
1505,3502
5867,3956
2577,4701
4695,2271
5124,3532
1221,3315
4958,5403
4890,1208
3885,5265
2761,4478
3032,5656
1478,3476
1781,1066
433,970
1811,3915
296,6009
3271,191
1655,4269
3204,3505
5578,2923
1424,3122
5929,3415
3948,3207
3736,3410
3006,5002
5270,5240
5439,2653
1606,4764
4074,1429
5,4628
4028,2214
3049,1579
4339,3682
2559,5515
3914,1002
5475,3808
324,2341
5686,3883
1414,2755
4254,913
1338,2468
4993,5576
1766,4479
813,897
3041,2588
2375,2063
4849,2312
5415,4347
2973,1826
617,723
3525,4032
5850,5811
5366,5503
2019,3757
3987,3218
1893,3362
2126,260
3599,2114
1825,5999
4600,1154
5863,992
2233,3577
4566,3005
3471,4488
5609,4599
3597,1873
5115,3345
5271,3652
692,2024
4307,4182
5797,675
1201,2937
71,1812
3552,3983
3892,871
2371,47
1560,2720
3214,3204
5955,3283
363,2216
2965,4168
3043,3575
1182,1596
589,1844
1123,6020
4349,4332
1994,3645
2474,3949
2912,1772
3489,5316
5248,5646
2494,4085
3175,5138
4766,628
3997,3960
1971,957
2595,2114
3692,5962
2425,2703
4264,5270
2406,2025
364,1744
190,2499
4597,1540
5186,2341
71,1190
5049,3814
5706,3319
927,2043
4146,3858
3455,3007
3128,3987
3620,3127
1987,1698
1122,840
3820,1014
5625,2246
3727,596
2305,5030
2591,5248
4865,3541
4899,1999
804,1437
5196,3882
2284,224
2527,2791
3683,1905
1776,4861
4844,5014
1481,3697
4379,4453
3125,4381
2219,4585
4419,5285
1023,2348
1471,3264
5073,1748
2017,1774
5044,800
3126,527
1156,19
2079,1002
5863,810
1422,1768
67,3296
2737,4093
5923,1030
5136,158
3796,4834
2877,5152
3430,5370
2780,4831
2661,107
5216,3994
1962,3309
2789,3147
5960,1145
563,1817
4994,1805
2419,4965
3387,1954
1016,1907
1032,768
5089,3600
5919,5761
572,5499
2147,2678
2923,4062
1824,3688
2159,3759
5965,3821
4848,1300
1821,3943
2769,3692
4642,575
6010,1089
4438,4380
2973,300
186,1295
488,3348
1081,3010
2076,1903
500,297
2807,836
6023,5925
658,4931
1753,3065
646,4041
5773,1026
1287,4947
5572,1697
2688,815
3471,216
3015,5234
1237,4142
5075,1720
1123,3602
4720,5584
95,1888
3818,4197
1683,3658
3952,5775
924,5318
5274,1607
2619,1150
3694,2730
2885,1887
2712,1664
1778,5134
1966,5712
3734,2108
4843,2053
5989,1740
2262,3168
5384,3309
2710,3032
3848,891
2944,3216
4481,5272
682,3471
3963,115
1470,2582
1269,5808
5011,3175
536,383
3664,1655
1599,4979
5447,4155
5650,1555
4571,2773
2994,3403
1042,4452
5613,954
2653,3450
3812,3657
5355,5498
2228,5370
4067,3683
812,1638
4457,1120
5343,1259
4901,4288
5060,3956
933,1180
4308,5656
2568,1529
4273,4905
3056,1911
648,1167
3239,354
2644,5311
5291,5587
2444,1389
5538,548
1529,4577
4998,3868
3136,422
3084,5312
500,2662
