alg_name,group_name,avg_ratings,min_ratings,minmax_ratings,std_ratings,avg_ndcgs_ratings,min_ndcgs_ratings,minmax_ndcgs_ratings,std_ndcgs_ratings,group_size
xpo,prs_2_se=1_noc=1000,55.84587568332747,48.01032572444102,0.7822015609524197,7.835549958886446,0.7486286980218669,0.6895189018962272,0.8540349933593616,0.05910979612563975,2
lm,prs_2_se=1_noc=1000,58.55065040318054,55.67803067972035,0.9134960605825009,2.8726197234601885,0.8130931898247001,0.7249834528896699,0.8084139844770878,0.08810973693503041,2
dhondt_do,prs_2_se=1_noc=1000,64.06207051547118,52.46659052754972,0.7351910155704146,11.595479987921454,0.8552780623559231,0.826601661676907,0.9352660439157697,0.028676400679016098,2
ep_fuzz_dhondt,prs_2_se=1_noc=1000,59.613497496300056,57.001198010497205,0.9214667850649836,2.6122994858028488,0.8319543168628475,0.755771290669977,0.8333027714733973,0.0761830261928705,2
fai,prs_2_se=1_noc=1000,56.05039702935804,48.454974000688786,0.7875764513893312,7.595423028669249,0.7600386778696129,0.713173224354267,0.8839545869697606,0.04686545351534601,2
gfar,prs_2_se=1_noc=1000,48.54664368688272,43.377717705667514,0.8246949610975889,5.168925981215192,0.6825930176600092,0.6323306650988959,0.8623292594993357,0.05026235256111317,2
npo,prs_2_se=1_noc=1000,54.51758261920574,46.11500271182267,0.7651736882860392,8.402579907383071,0.7337814401199522,0.6676812779829278,0.8375688160561682,0.06610016213702445,2
avg,prs_2_se=1_noc=1000,64.74517582874677,49.18713786089644,0.6710106271623472,15.55803796785033,0.8518875599770922,0.7820742533587473,0.8511801591876373,0.06981330661834505,2
xpo,prs_2_se=4_noc=1000,57.04754792847929,48.98127354800189,0.7843068612267519,8.066274380477394,0.748694997242633,0.6916716021401899,0.8587124898940905,0.05702339510244334,2
lm,prs_2_se=4_noc=1000,60.01828079126413,57.20737685299429,0.9188072101120497,2.810903938269836,0.8153784856072483,0.730858053695858,0.8154376896901652,0.0845204319113904,2
dhondt_do,prs_2_se=4_noc=1000,65.42645889353922,54.08468488604915,0.7507375333801872,11.341774007490073,0.855231907594289,0.8291761235907251,0.9410389380993788,0.026055784003563842,2
ep_fuzz_dhondt,prs_2_se=4_noc=1000,61.096708635986836,58.55949303331735,0.9271581280566642,2.5372156026694785,0.8336498371957428,0.7595755809168083,0.8375558076131574,0.07407425627893448,2
fai,prs_2_se=4_noc=1000,57.15713273255803,49.5154083179297,0.7926335648238698,7.64172441462834,0.7586114136883271,0.7115331249886201,0.8826695658587493,0.047078288699707,2
gfar,prs_2_se=4_noc=1000,49.42640488520803,44.13873225735661,0.8255768375434954,5.287672627851423,0.681663998497562,0.6345220156483793,0.8695899386329531,0.047141982849182765,2
