alg_name,group_name,avg_ratings,min_ratings,minmax_ratings,std_ratings,avg_ndcgs_ratings,min_ndcgs_ratings,minmax_ndcgs_ratings,std_ndcgs_ratings,group_size
avg_uniform,prs_2_se=1_noc=1000,296.0179840544531,232.8806661193171,0.6992819257857528,63.13731793513602,2.253888637759167,2.1297651805542004,0.8953878348427923,0.12412345720496679,2
dhondt_do,prs_2_se=1_noc=1000,304.6351832269784,278.2312875257864,0.8479200627323534,26.40389570119202,2.3687457711754254,2.2558548175865845,0.9090998650447158,0.11289095358884141,2
ep_fuzz_dhondt,prs_2_se=1_noc=1000,271.0904394155459,267.39338463850294,0.9729249597949117,3.6970547770429323,2.187661178585963,1.9237650864215525,0.787803806558294,0.26389609216441046,2
avg,prs_2_se=1_noc=1000,281.16201651628415,259.47251826451304,0.8636677064423884,21.689498251771138,2.235922534219361,2.135753784063469,0.91407670968456,0.10016875015589238,2
avg_uniform,prs_2_se=4_noc=1000,301.7196806729557,238.38304556562127,0.7102255886426676,63.33663510733441,2.250209102111264,2.129896447756187,0.8978464200995127,0.12031265435507683,2
dhondt_do,prs_2_se=4_noc=1000,311.77219264420563,286.14708885090937,0.8575207014830287,25.625103793296297,2.37140222638595,2.2575692758449355,0.9079955393435267,0.1138329505410151,2
ep_fuzz_dhondt,prs_2_se=4_noc=1000,277.3377058122687,273.8638793127137,0.9758008470552704,3.4738264995550043,2.190357076732932,1.9365761036431364,0.794720612641703,0.25378097308979547,2
avg,prs_2_se=4_noc=1000,287.37138613915,265.7092652573043,0.8686023756882588,21.662120881845667,2.235676970460656,2.1391306088844857,0.916637779137128,0.09654636157617041,2
avg_uniform,prs_3_se=1_noc=1000,280.9659787909043,206.85069381258987,0.6009446103994391,75.50942125608772,2.0864532889749134,1.942436381860377,0.8654366091934451,0.12859536200945082,3
dhondt_do,prs_3_se=1_noc=1000,283.33138108407405,246.6516049686668,0.7888900293693207,30.06610661245202,2.182031155201189,1.953846379495898,0.8269856194240295,0.1773952940864495,3
ep_fuzz_dhondt,prs_3_se=1_noc=1000,259.8613727169105,241.21925430286424,0.8853278570923883,15.211433230177889,2.051836147433315,1.7082576340422195,0.7291262392774227,0.2770981216000439,3
