285262,323098,176007,475074,143229,68114
79950,64226,471449,363217,279344,390003
47883,325368,50715,281032,306114,113324
240673,198442,258940,447451,352287,169319
379115,215363,218957,165295,169874,125024
458695,181993,109767,62831,167836,17394
318405,286639,201711,220441,355946,162901
344576,471010,318955,283167,462373,403492
331541,221036,121196,81511,195933,184335
160553,241355,35052,362430,3339,306459
357222,259681,224370,6355,248980,1080
90552,225206,89958,427488,188085,192790
320119,129992,253528,20257,157065,299401
148413,409272,3819,315614,293696,326735
59102,296335,449923,206559,186784,362685
48356,328478,191318,12439,255334,134729
229356,245248,414033,342249,54486,450389
266694,290182,229470,8849,455226,198191
245698,291491,157180,420952,420698,294415
255094,453539,202288,290178,218737,159817
40253,14193,349113,471657,31139,228252
211147,15026,191056,445240,40554,171111
97768,127444,297169,150863,421047,217057
49193,7164,237784,243315,115647,119883
150343,159414,325867,269891,341044,345503
291716,457689,420513,118546,49942,152210
290217,19232,419830,5468,123985,107838
227370,307048,433120,452142,13685,418650
69003,26896,351927,328075,46453,417916
214102,400,349014,473499,198630,424432
53192,343640,206081,108901,267652,82240
63185,104025,201747,322110,97700,415532
145632,94840,79958,218560,91419,124536
123989,389329,300124,467868,257951,15271
259717,325132,398862,374485,145448,366305
408930,197692,100530,118134,83955,233817
97052,338796,201395,34082,3612,31578
37637,397592,33509,55390,286816,334371
54892,59218,273571,411122,21834,291274
379714,307772,369349,175739,368193,175088
23639,419313,99684,406859,120590,123253
472118,169763,307673,102921,465338,306120
62587,233938,194939,360718,197481,114848
393228,374382,175111,96816,45293,308342
205313,85187,15180,344327,454190,39547
34866,120329,364398,23403,390849,321498
79380,173699,324398,45287,66179,70114
404660,395319,381976,96770,331587,139631
64101,411256,365520,57566,18943,377814
408357,96816,382851,216421,24163,85277
390832,427678,64357,53623,197159,249186
329392,146419,209464,350799,397506,438312
139785,165571,34051,201439,291092,192991
291539,87478,45838,219830,14673,296603
386451,87365,240869,228591,194895,105876
411615,34658,228561,398905,438387,143695
264304,139479,182653,82010,57876,312754
404804,343171,291712,396422,244359,143315
103044,327622,123782,213105,391600,69699
376362,259987,66816,269846,222082,210014
203170,448068,369510,124121,24775,5601
282191,80220,397824,413715,57765,209213
36515,165944,245103,418388,323169,99454
29956,348395,478038,477891,370290,478044
203389,211695,240644,224553,283091,374907
201414,400352,234543,341588,319183,30445
412780,444042,198861,415507,68069,480064
74596,199998,454784,211461,4561,458574
294843,190669,159994,126228,273190,201167
411865,121236,175148,310660,330105,40205
59410,314133,234616,108387,163974,478941
42571,197955,176913,41767,367396,322323
75360,384709,91274,414689,157729,166404
121510,470011,342722,271383,215969,443929
14008,44587,353305,441790,144534,180505
304412,462492,90358,146760,57689,74975
695,401887,469304,114696,152095,14002
309036,32008,132748,203756,85020,477027
306212,183369,8712,141298,41754,42826
310192,40250,295421,229224,322182,158376
329544,50273,355137,434674,10417,172930
148490,49643,405760,310361,207941,460472
371092,215076,408169,167385,379815,343959
248867,66189,393206,216886,38708,234636
257941,68694,454404,307903,242489,39371
15585,106533,106016,186941,156407,280039
306987,414388,242143,359161,33262,448910
353542,215220,351874,14826,381230,118866
333722,79026,451370,63133,1378,305656
193109,46796,315436,399276,193079,50971
195398,439738,88948,158344,297999,192027
27858,130261,224468,248109,422137,316409
146824,346568,8289,195793,193626,4568
252911,386051,397179,433549,76162,323266
267463,477784,136117,282753,53602,902
206488,429334,113680,413198,435324,290074
113832,382038,245174,102003,169560,362418
369786,290877,333670,141759,2321,116023
260495,372835,428219,176576,285849,51068
200789,123147,449266,151811,443259,281970
233877,410037,360203,316860,80465,245197
434873,346982,325768,382583,329737,200250
359551,249071,478432,186096,36595,98511
114487,39278,140508,63752,366099,299052
351839,261957,275268,116682,49058,459034
247879,106011,189064,256528,99179,2268
436482,289413,265216,259014,237716,224505
363033,133000,283833,34990,250067,103692
275629,103468,38272,343496,366606,174057
163532,452769,322680,227745,24400,405720
474868,308580,99318,349208,257964,76045
307111,8450,128330,141595,426815,218114
43601,290799,228035,168052,114282,140882
444187,140410,444436,285630,480089,56689
395058,394630,339623,218291,129827,266411
245526,146138,136860,456235,271517,169886
384490,370350,394621,271662,373797,116786
227899,470151,467235,162329,347581,363371
387263,108400,82373,76790,207427,237318
297038,21271,341517,325530,553,99134
373970,57092,382894,420079,431994,194075
373809,256407,324189,132069,411655,390495
211096,95906,381576,168822,280791,87590
386500,370792,47488,319319,328117,467699
231710,72279,173844,195974,109239,170744
409470,358102,252989,324429,377591,210846
273277,294214,329682,162428,289363,204811
366026,213223,58743,313667,442272,219550
