0.14,0.86
0.21,0.79
0.59,0.41
0.42,0.58
0.47,0.53
0.26,0.74
0.49,0.51
0.13,0.87
0.84,0.16
0.62,0.38
0.11,0.89
0.23,0.77
0.37,0.63
0.73,0.27
0.26,0.74
0.64,0.36
0.77,0.23
0.45,0.55
0.64,0.36
0.25,0.75
0.30,0.70
0.96,0.04
0.45,0.55
0.46,0.54
0.03,0.97
0.37,0.63
0.52,0.48
0.54,0.46
0.89,0.11
0.32,0.68
0.43,0.57
0.30,0.70
0.19,0.81
0.83,0.17
0.14,0.86
0.83,0.17
0.98,0.02
0.51,0.49
0.60,0.40
0.54,0.46
0.99,0.01
0.63,0.37
0.59,0.41
0.35,0.65
0.56,0.44
0.52,0.48
0.68,0.32
0.44,0.56
0.39,0.61
0.99,0.01
0.63,0.37
0.53,0.47
0.50,0.50
0.32,0.68
0.13,0.87
0.77,0.23
0.42,0.58
0.24,0.76
0.82,0.18
0.61,0.39
0.75,0.25
0.42,0.58
0.16,0.84
0.69,0.31
0.78,0.22
0.54,0.46
0.48,0.52
0.75,0.25
0.39,0.61
0.69,0.31
0.54,0.46
0.41,0.59
0.83,0.17
0.57,0.43
0.66,0.34
0.37,0.63
0.32,0.68
0.11,0.89
0.49,0.51
0.32,0.68
0.36,0.64
0.62,0.38
0.89,0.11
0.37,0.63
0.61,0.39
0.92,0.08
0.13,0.87
0.58,0.42
0.42,0.58
0.24,0.76
0.36,0.64
0.62,0.38
0.66,0.34
0.59,0.41
0.58,0.42
0.21,0.79
0.45,0.55
0.02,0.98
0.46,0.54
0.53,0.47
0.41,0.59
0.49,0.51
0.44,0.56
0.97,0.03
0.51,0.49
0.70,0.30
0.83,0.17
0.64,0.36
0.64,0.36
0.33,0.67
0.01,0.99
0.61,0.39
0.11,0.89
0.28,0.72
0.89,0.11
0.84,0.16
0.06,0.94
0.96,0.04
0.25,0.75
0.50,0.50
0.08,0.92
0.43,0.57
0.42,0.58
0.35,0.65
0.53,0.47
0.59,0.41
0.44,0.56
0.90,0.10
0.40,0.60
0.53,0.47
0.10,0.90
0.35,0.65
0.26,0.74
0.72,0.28
0.87,0.13
0.82,0.18
0.92,0.08
0.27,0.73
0.73,0.27
0.47,0.53
0.91,0.09
0.61,0.39
0.51,0.49
0.80,0.20
0.64,0.36
0.45,0.55
0.47,0.53
0.14,0.86
0.46,0.54
0.91,0.09
0.50,0.50
0.47,0.53
0.60,0.40
0.80,0.20
0.02,0.98
0.44,0.56
0.46,0.54
0.94,0.06
0.25,0.75
0.85,0.15
0.65,0.35
0.89,0.11
0.25,0.75
0.74,0.26
0.34,0.66
0.79,0.21
0.10,0.90
0.01,0.99
0.26,0.74
0.43,0.57
0.51,0.49
0.58,0.42
0.37,0.63
0.85,0.15
0.40,0.60
0.72,0.28
0.83,0.17
0.24,0.76
0.55,0.45
0.72,0.28
0.61,0.39
0.50,0.50
0.64,0.36
0.36,0.64
0.93,0.07
0.53,0.47
0.10,0.90
0.86,0.14
0.44,0.56
0.72,0.28
0.83,0.17
0.71,0.29
0.04,0.96
0.44,0.56
0.31,0.69
0.25,0.75
0.97,0.03
0.46,0.54
0.75,0.25
0.85,0.15
0.41,0.59
0.76,0.24
0.84,0.16
0.24,0.76
0.42,0.58
0.39,0.61
0.49,0.51
0.28,0.72
0.56,0.44
0.37,0.63
0.52,0.48
0.66,0.34
0.91,0.09
0.44,0.56
0.29,0.71
0.97,0.03
0.83,0.17
0.50,0.50
0.70,0.30
0.69,0.31
0.92,0.08
0.29,0.71
0.41,0.59
0.53,0.47
0.24,0.76
0.96,0.04
0.92,0.08
0.90,0.10
0.57,0.43
0.25,0.75
0.46,0.54
0.56,0.44
0.05,0.95
0.71,0.29
0.77,0.23
0.57,0.43
0.33,0.67
0.81,0.19
0.58,0.42
0.01,0.99
0.63,0.37
0.36,0.64
0.26,0.74
0.93,0.07
0.22,0.78
0.37,0.63
0.27,0.73
0.39,0.61
0.55,0.45
0.48,0.52
0.50,0.50
0.45,0.55
0.27,0.73
0.32,0.68
0.15,0.85
0.03,0.97
0.63,0.37
0.86,0.14
0.21,0.79
0.47,0.53
0.70,0.30
0.35,0.65
0.48,0.52
0.05,0.95
0.11,0.89
0.46,0.54
0.87,0.13
0.45,0.55
0.74,0.26
0.93,0.07
0.80,0.20
0.44,0.56
0.38,0.62
0.51,0.49
0.48,0.52
0.23,0.77
0.62,0.38
0.04,0.96
0.98,0.02
0.62,0.38
0.20,0.80
0.55,0.45
0.70,0.30
0.17,0.83
0.05,0.95
0.48,0.52
0.57,0.43
0.70,0.30
0.72,0.28
0.46,0.54
0.50,0.50
0.42,0.58
0.71,0.29
0.66,0.34
0.29,0.71
0.47,0.53
0.78,0.22
0.38,0.62
0.81,0.19
0.76,0.24
0.85,0.15
0.53,0.47
0.49,0.51
0.81,0.19
0.32,0.68
0.81,0.19
0.84,0.16
0.36,0.64
0.47,0.53
0.85,0.15
0.79,0.21
0.50,0.50
0.33,0.67
0.45,0.55
0.45,0.55
0.03,0.97
0.50,0.50
0.39,0.61
0.61,0.39
0.42,0.58
0.30,0.70
0.71,0.29
0.05,0.95
0.54,0.46
0.37,0.63
0.39,0.61
0.87,0.13
0.53,0.47
0.66,0.34
0.88,0.12
0.87,0.13
0.52,0.48
0.30,0.70
0.24,0.76
0.28,0.72
0.83,0.17
0.46,0.54
0.33,0.67
0.46,0.54
0.02,0.98
0.90,0.10
0.65,0.35
0.54,0.46
0.30,0.70
0.53,0.47
0.56,0.44
0.29,0.71
0.33,0.67
0.13,0.87
0.49,0.51
0.74,0.26
0.49,0.51
0.53,0.47
0.07,0.93
0.74,0.26
0.26,0.74
0.51,0.49
0.86,0.14
0.61,0.39
0.69,0.31
0.64,0.36
0.92,0.08
0.94,0.06
0.19,0.81
0.46,0.54
0.43,0.57
0.58,0.42
0.55,0.45
0.41,0.59
0.79,0.21
0.47,0.53
0.55,0.45
0.37,0.63
0.70,0.30
0.54,0.46
0.28,0.72
0.65,0.35
0.55,0.45
0.37,0.63
0.64,0.36
0.65,0.35
0.86,0.14
0.63,0.37
0.26,0.74
0.27,0.73
0.65,0.35
0.95,0.05
0.83,0.17
0.26,0.74
0.65,0.35
0.38,0.62
0.68,0.32
0.28,0.72
0.42,0.58
0.95,0.05
0.54,0.46
0.15,0.85
0.54,0.46
0.57,0.43
0.51,0.49
0.58,0.42
0.46,0.54
0.33,0.67
0.49,0.51
0.34,0.66
0.97,0.03
0.38,0.62
0.59,0.41
0.72,0.28
0.48,0.52
0.48,0.52
0.71,0.29
0.48,0.52
0.64,0.36
0.02,0.98
0.73,0.27
0.55,0.45
0.91,0.09
0.26,0.74
0.80,0.20
0.56,0.44
0.50,0.50
0.87,0.13
0.47,0.53
0.71,0.29
0.68,0.32
0.25,0.75
0.47,0.53
0.04,0.96
0.49,0.51
0.26,0.74
0.47,0.53
0.44,0.56
0.19,0.81
0.32,0.68
0.79,0.21
0.42,0.58
0.78,0.22
0.47,0.53
0.69,0.31
0.26,0.74
0.48,0.52
0.07,0.93
0.08,0.92
0.66,0.34
0.67,0.33
0.46,0.54
0.33,0.67
0.92,0.08
0.70,0.30
0.41,0.59
0.74,0.26
0.36,0.64
0.23,0.77
0.43,0.57
0.80,0.20
0.52,0.48
0.86,0.14
0.63,0.37
0.43,0.57
0.51,0.49
0.83,0.17
0.71,0.29
0.82,0.18
0.19,0.81
0.07,0.93
0.21,0.79
0.09,0.91
0.78,0.22
0.60,0.40
0.20,0.80
0.66,0.34
0.23,0.77
0.87,0.13
0.62,0.38
0.41,0.59
0.63,0.37
0.57,0.43
0.55,0.45
0.84,0.16
0.33,0.67
0.94,0.06
0.59,0.41
0.04,0.96
0.64,0.36
0.98,0.02
0.58,0.42
0.54,0.46
0.74,0.26
0.39,0.61
0.45,0.55
0.25,0.75
0.52,0.48
0.62,0.38
1.00,0.00
0.24,0.76
0.49,0.51
0.11,0.89
0.80,0.20
0.50,0.50
0.98,0.02
0.60,0.40
0.42,0.58
0.44,0.56
0.57,0.43
0.56,0.44
0.51,0.49
0.47,0.53
0.07,0.93
0.66,0.34
0.85,0.15
0.55,0.45
0.56,0.44
0.29,0.71
0.30,0.70
0.46,0.54
0.86,0.14
0.34,0.66
0.31,0.69
0.73,0.27
0.54,0.46
0.67,0.33
0.62,0.38
0.67,0.33
0.97,0.03
0.66,0.34
0.06,0.94
0.55,0.45
0.60,0.40
0.89,0.11
0.88,0.12
0.46,0.54
0.82,0.18
0.77,0.23
0.07,0.93
0.61,0.39
0.84,0.16
0.58,0.42
0.91,0.09
0.15,0.85
0.47,0.53
0.61,0.39
0.53,0.47
0.18,0.82
0.16,0.84
0.47,0.53
0.64,0.36
0.54,0.46
0.68,0.32
0.36,0.64
0.03,0.97
0.70,0.30
0.20,0.80
0.96,0.04
0.83,0.17
0.81,0.19
0.54,0.46
0.49,0.51
0.66,0.34
0.37,0.63
0.63,0.37
0.58,0.42
0.51,0.49
0.62,0.38
0.23,0.77
0.84,0.16
0.29,0.71
0.75,0.25
0.81,0.19
0.23,0.77
0.23,0.77
0.51,0.49
0.30,0.70
0.75,0.25
0.39,0.61
0.15,0.85
0.25,0.75
0.53,0.47
0.59,0.41
0.45,0.55
0.50,0.50
0.84,0.16
0.41,0.59
0.02,0.98
0.19,0.81
0.55,0.45
0.57,0.43
0.36,0.64
0.31,0.69
0.75,0.25
0.10,0.90
0.56,0.44
0.22,0.78
0.37,0.63
0.45,0.55
0.69,0.31
0.40,0.60
0.88,0.12
0.69,0.31
0.31,0.69
0.55,0.45
0.26,0.74
0.29,0.71
0.35,0.65
0.83,0.17
0.22,0.78
0.19,0.81
0.74,0.26
0.92,0.08
0.68,0.32
0.57,0.43
0.60,0.40
0.89,0.11
0.89,0.11
0.89,0.11
0.57,0.43
0.92,0.08
0.37,0.63
0.22,0.78
0.76,0.24
0.49,0.51
0.59,0.41
0.13,0.87
0.88,0.12
0.96,0.04
0.73,0.27
0.46,0.54
0.50,0.50
0.65,0.35
0.87,0.13
0.52,0.48
0.44,0.56
0.20,0.80
0.18,0.82
0.74,0.26
0.40,0.60
0.55,0.45
0.53,0.47
0.55,0.45
0.34,0.66
0.96,0.04
0.49,0.51
0.48,0.52
0.43,0.57
0.67,0.33
0.85,0.15
0.59,0.41
0.79,0.21
0.88,0.12
0.78,0.22
0.10,0.90
0.58,0.42
0.55,0.45
0.86,0.14
0.68,0.32
0.43,0.57
0.58,0.42
0.18,0.82
0.52,0.48
0.52,0.48
0.55,0.45
0.54,0.46
0.83,0.17
0.33,0.67
0.28,0.72
0.20,0.80
0.81,0.19
0.28,0.72
0.81,0.19
0.48,0.52
0.26,0.74
0.70,0.30
0.65,0.35
0.33,0.67
0.79,0.21
0.36,0.64
0.55,0.45
0.75,0.25
0.62,0.38
0.52,0.48
0.48,0.52
0.52,0.48
0.03,0.97
0.81,0.19
0.42,0.58
0.76,0.24
0.34,0.66
0.37,0.63
0.35,0.65
0.14,0.86
0.25,0.75
0.06,0.94
0.36,0.64
0.74,0.26
0.97,0.03
0.70,0.30
0.51,0.49
0.33,0.67
0.51,0.49
0.54,0.46
0.55,0.45
0.52,0.48
0.51,0.49
0.34,0.66
0.77,0.23
0.69,0.31
0.34,0.66
0.56,0.44
0.60,0.40
0.52,0.48
0.78,0.22
0.77,0.23
0.34,0.66
0.84,0.16
0.41,0.59
0.47,0.53
0.24,0.76
0.59,0.41
0.35,0.65
0.76,0.24
0.25,0.75
0.38,0.62
0.41,0.59
0.63,0.37
0.04,0.96
0.62,0.38
0.21,0.79
0.19,0.81
0.86,0.14
0.55,0.45
0.76,0.24
0.39,0.61
0.41,0.59
0.94,0.06
0.29,0.71
0.59,0.41
0.58,0.42
0.33,0.67
0.82,0.18
0.31,0.69
0.67,0.33
0.59,0.41
0.00,1.00
0.49,0.51
0.54,0.46
0.42,0.58
0.62,0.38
0.51,0.49
0.17,0.83
0.13,0.87
0.54,0.46
0.26,0.74
0.39,0.61
0.28,0.72
0.49,0.51
0.97,0.03
0.73,0.27
0.50,0.50
0.72,0.28
0.47,0.53
0.51,0.49
0.69,0.31
0.54,0.46
0.62,0.38
0.66,0.34
0.10,0.90
0.01,0.99
0.17,0.83
0.44,0.56
0.08,0.92
0.22,0.78
0.82,0.18
0.85,0.15
0.45,0.55
0.37,0.63
0.34,0.66
0.43,0.57
0.45,0.55
0.49,0.51
0.99,0.01
0.66,0.34
0.31,0.69
0.58,0.42
0.21,0.79
0.95,0.05
0.51,0.49
0.23,0.77
0.91,0.09
0.37,0.63
0.45,0.55
0.78,0.22
0.42,0.58
0.69,0.31
0.25,0.75
0.02,0.98
0.67,0.33
0.38,0.62
0.11,0.89
0.77,0.23
0.84,0.16
0.48,0.52
0.39,0.61
0.23,0.77
0.33,0.67
0.45,0.55
0.21,0.79
0.15,0.85
0.65,0.35
0.57,0.43
0.49,0.51
0.52,0.48
0.47,0.53
0.62,0.38
0.52,0.48
0.49,0.51
0.56,0.44
0.17,0.83
0.68,0.32
0.69,0.31
0.31,0.69
0.19,0.81
0.49,0.51
0.12,0.88
0.86,0.14
0.60,0.40
0.37,0.63
0.21,0.79
0.33,0.67
0.43,0.57
0.35,0.65
0.95,0.05
0.93,0.07
0.61,0.39
0.29,0.71
0.54,0.46
0.25,0.75
0.46,0.54
0.56,0.44
0.32,0.68
0.68,0.32
0.06,0.94
0.18,0.82
0.57,0.43
0.42,0.58
0.66,0.34
0.52,0.48
0.44,0.56
0.28,0.72
0.61,0.39
0.96,0.04
0.20,0.80
0.75,0.25
0.30,0.70
0.49,0.51
0.66,0.34
0.37,0.63
0.63,0.37
0.47,0.53
0.75,0.25
0.69,0.31
0.57,0.43
0.12,0.88
0.43,0.57
0.44,0.56
0.81,0.19
0.92,0.08
0.13,0.87
0.38,0.62
0.21,0.79
0.56,0.44
0.10,0.90
0.31,0.69
0.60,0.40
0.92,0.08
0.41,0.59
0.82,0.18
0.52,0.48
0.98,0.02
0.73,0.27
0.99,0.01
0.40,0.60
0.26,0.74
0.02,0.98
0.75,0.25
0.14,0.86
0.01,0.99
0.38,0.62
0.49,0.51
0.44,0.56
0.72,0.28
0.54,0.46
0.68,0.32
0.65,0.35
0.37,0.63
0.68,0.32
0.30,0.70
0.50,0.50
0.39,0.61
0.14,0.86
0.84,0.16
0.66,0.34
0.53,0.47
0.37,0.63
0.39,0.61
0.25,0.75
0.96,0.04
0.23,0.77
0.61,0.39
0.20,0.80
0.71,0.29
0.89,0.11
0.77,0.23
0.30,0.70
0.54,0.46
0.09,0.91
0.01,0.99
0.89,0.11
0.94,0.06
0.03,0.97
0.57,0.43
0.60,0.40
0.46,0.54
0.54,0.46
0.69,0.31
0.55,0.45
0.34,0.66
0.61,0.39
0.92,0.08
0.59,0.41
0.00,1.00
0.57,0.43
0.43,0.57
0.62,0.38
0.54,0.46
0.11,0.89
0.90,0.10
0.39,0.61
0.45,0.55
0.98,0.02
0.69,0.31
0.36,0.64
0.98,0.02
0.05,0.95
0.96,0.04
0.38,0.62
0.42,0.58
0.52,0.48
0.42,0.58
0.07,0.93
0.36,0.64
0.46,0.54
0.42,0.58
0.31,0.69
0.33,0.67
0.86,0.14
0.45,0.55
0.17,0.83
0.52,0.48
0.42,0.58
0.45,0.55
0.62,0.38
0.92,0.08
0.06,0.94
0.17,0.83
0.49,0.51
0.18,0.82
0.79,0.21
0.63,0.37
0.06,0.94
0.16,0.84
0.27,0.73
0.74,0.26
0.76,0.24
0.43,0.57
0.41,0.59
0.18,0.82
0.86,0.14
0.69,0.31
0.03,0.97
0.73,0.27
0.78,0.22
0.56,0.44
0.73,0.27
0.50,0.50
0.99,0.01
0.61,0.39
0.08,0.92
0.53,0.47
0.33,0.67
0.48,0.52
0.20,0.80
0.78,0.22
0.66,0.34
0.41,0.59
0.25,0.75
0.50,0.50
0.07,0.93
0.49,0.51
0.70,0.30
0.92,0.08
