0.49,0.51
0.21,0.79
0.41,0.59
0.66,0.34
0.82,0.18
0.81,0.19
0.31,0.69
0.55,0.45
0.25,0.75
0.40,0.60
0.99,0.01
0.47,0.53
0.96,0.04
0.38,0.62
0.82,0.18
0.91,0.09
0.62,0.38
0.32,0.68
0.67,0.33
0.32,0.68
0.44,0.56
0.81,0.19
0.48,0.52
0.29,0.71
0.46,0.54
0.58,0.42
0.71,0.29
0.49,0.51
0.16,0.84
0.45,0.55
0.94,0.06
0.97,0.03
0.30,0.70
0.47,0.53
0.78,0.22
0.45,0.55
0.50,0.50
0.51,0.49
0.09,0.91
0.26,0.74
0.47,0.53
0.70,0.30
0.41,0.59
0.67,0.33
0.41,0.59
0.45,0.55
0.54,0.46
0.36,0.64
0.34,0.66
0.47,0.53
0.80,0.20
0.56,0.44
0.68,0.32
0.51,0.49
0.25,0.75
0.38,0.62
0.22,0.78
0.79,0.21
0.35,0.65
0.85,0.15
0.67,0.33
0.97,0.03
0.58,0.42
0.70,0.30
0.22,0.78
0.52,0.48
0.37,0.63
0.09,0.91
0.40,0.60
0.91,0.09
0.61,0.39
0.60,0.40
0.33,0.67
0.13,0.87
0.68,0.32
0.56,0.44
0.76,0.24
0.69,0.31
0.81,0.19
0.31,0.69
0.56,0.44
0.54,0.46
0.14,0.86
0.99,0.01
0.25,0.75
0.24,0.76
0.77,0.23
0.28,0.72
0.30,0.70
0.90,0.10
0.25,0.75
0.79,0.21
0.65,0.35
0.82,0.18
0.02,0.98
0.19,0.81
0.45,0.55
0.44,0.56
0.96,0.04
0.57,0.43
0.43,0.57
0.45,0.55
0.48,0.52
0.27,0.73
0.27,0.73
0.43,0.57
0.36,0.64
0.12,0.88
0.49,0.51
0.84,0.16
0.61,0.39
0.50,0.50
0.16,0.84
0.55,0.45
0.58,0.42
0.14,0.86
0.14,0.86
0.01,0.99
0.47,0.53
0.61,0.39
0.90,0.10
0.83,0.17
0.21,0.79
0.12,0.88
0.53,0.47
0.62,0.38
0.57,0.43
0.62,0.38
0.26,0.74
0.23,0.77
0.21,0.79
0.14,0.86
0.38,0.62
0.69,0.31
0.53,0.47
0.37,0.63
0.56,0.44
0.48,0.52
0.50,0.50
0.65,0.35
0.30,0.70
0.51,0.49
0.29,0.71
0.20,0.80
0.09,0.91
0.85,0.15
0.84,0.16
0.24,0.76
0.65,0.35
0.64,0.36
0.43,0.57
0.60,0.40
0.68,0.32
0.66,0.34
0.45,0.55
0.55,0.45
0.01,0.99
0.63,0.37
0.63,0.37
0.43,0.57
0.20,0.80
0.65,0.35
0.93,0.07
0.52,0.48
0.72,0.28
0.67,0.33
0.57,0.43
0.14,0.86
0.58,0.42
0.66,0.34
0.77,0.23
0.03,0.97
0.76,0.24
0.51,0.49
0.27,0.73
0.63,0.37
0.92,0.08
