0.12,0.40,0.48
0.65,0.04,0.31
0.36,0.31,0.33
0.36,0.33,0.31
0.42,0.45,0.12
0.14,0.33,0.53
0.52,0.27,0.20
0.40,0.52,0.09
0.36,0.31,0.33
0.34,0.66,0.00
0.30,0.35,0.35
0.13,0.39,0.48
0.47,0.11,0.42
0.45,0.20,0.35
0.35,0.30,0.35
0.43,0.07,0.50
0.47,0.33,0.21
0.46,0.51,0.03
0.24,0.60,0.16
0.53,0.01,0.46
0.27,0.37,0.36
0.62,0.07,0.31
0.58,0.23,0.20
0.40,0.10,0.49
0.32,0.34,0.34
0.44,0.27,0.29
0.45,0.23,0.32
0.22,0.48,0.29
0.24,0.47,0.30
0.47,0.21,0.31
0.73,0.25,0.02
0.21,0.22,0.57
0.18,0.26,0.56
0.19,0.69,0.12
0.52,0.24,0.23
0.40,0.57,0.03
0.39,0.55,0.06
0.25,0.21,0.53
0.20,0.65,0.14
0.63,0.36,0.01
0.38,0.00,0.62
0.38,0.25,0.37
0.79,0.09,0.12
0.55,0.22,0.23
0.49,0.26,0.25
0.25,0.37,0.39
0.32,0.39,0.30
0.00,0.40,0.60
0.29,0.34,0.37
0.32,0.38,0.30
0.40,0.30,0.30
0.56,0.25,0.19
0.51,0.40,0.10
0.24,0.59,0.18
0.29,0.31,0.40
0.63,0.33,0.04
0.41,0.28,0.31
0.21,0.42,0.37
0.39,0.19,0.42
0.26,0.24,0.50
0.45,0.29,0.26
0.04,0.48,0.48
0.15,0.31,0.55
0.20,0.42,0.38
0.01,0.63,0.36
0.26,0.53,0.21
0.48,0.03,0.48
0.37,0.19,0.44
0.45,0.27,0.28
0.12,0.24,0.64
0.72,0.06,0.23
0.02,0.80,0.18
0.46,0.07,0.47
0.89,0.01,0.11
0.37,0.39,0.24
0.43,0.27,0.31
0.44,0.36,0.20
0.24,0.37,0.40
0.06,0.27,0.67
0.39,0.56,0.05
0.24,0.32,0.44
0.53,0.13,0.35
0.33,0.35,0.33
0.36,0.57,0.07
0.29,0.38,0.33
0.30,0.58,0.12
0.08,0.58,0.34
0.33,0.49,0.18
0.13,0.44,0.43
0.32,0.34,0.34
0.62,0.36,0.02
0.30,0.38,0.33
0.13,0.33,0.54
0.20,0.21,0.59
0.47,0.45,0.07
0.31,0.11,0.58
0.54,0.01,0.45
0.49,0.38,0.13
0.60,0.04,0.36
0.33,0.35,0.32
0.38,0.08,0.54
0.33,0.62,0.06
0.28,0.42,0.30
0.17,0.39,0.43
0.42,0.22,0.36
0.14,0.32,0.54
0.25,0.29,0.46
0.57,0.29,0.14
0.10,0.05,0.85
0.26,0.62,0.12
0.24,0.34,0.42
0.36,0.33,0.31
0.44,0.52,0.04
0.60,0.32,0.08
0.43,0.15,0.42
0.39,0.31,0.30
0.71,0.22,0.07
0.19,0.39,0.42
0.40,0.24,0.36
0.34,0.40,0.26
0.03,0.83,0.14
0.58,0.04,0.38
0.47,0.24,0.29
0.32,0.49,0.19
0.26,0.42,0.32
0.29,0.51,0.20
0.33,0.43,0.24
0.12,0.28,0.61
0.53,0.31,0.15
0.15,0.56,0.29
0.49,0.21,0.30
0.33,0.21,0.46
0.15,0.27,0.58
0.29,0.41,0.30
0.17,0.61,0.22
0.17,0.46,0.37
0.32,0.44,0.24
0.16,0.29,0.55
0.31,0.18,0.51
0.19,0.22,0.59
0.36,0.59,0.06
0.49,0.13,0.38
0.15,0.57,0.28
0.25,0.43,0.33
0.52,0.02,0.46
0.24,0.35,0.41
0.40,0.59,0.01
0.56,0.00,0.44
0.08,0.77,0.15
0.15,0.66,0.19
0.19,0.73,0.08
0.31,0.41,0.28
0.27,0.12,0.61
0.38,0.38,0.23
0.25,0.42,0.33
0.58,0.17,0.25
0.20,0.35,0.45
0.21,0.22,0.58
0.34,0.30,0.35
0.34,0.19,0.47
0.23,0.50,0.27
0.32,0.35,0.33
0.42,0.45,0.13
0.27,0.56,0.18
0.39,0.16,0.45
0.53,0.35,0.13
0.67,0.09,0.23
0.47,0.48,0.04
0.38,0.58,0.04
0.60,0.01,0.39
0.29,0.04,0.68
0.46,0.24,0.31
0.21,0.45,0.34
0.06,0.62,0.32
0.13,0.53,0.35
0.65,0.05,0.30
0.22,0.69,0.10
0.24,0.18,0.58
0.20,0.31,0.49
0.11,0.20,0.69
0.57,0.15,0.28
0.59,0.04,0.37
0.67,0.00,0.33
0.36,0.62,0.02
0.36,0.25,0.39
0.30,0.35,0.35
0.04,0.19,0.77
0.43,0.43,0.13
0.26,0.67,0.07
0.58,0.25,0.17
0.49,0.33,0.17
0.26,0.15,0.59
0.37,0.25,0.38
0.16,0.35,0.49
0.32,0.02,0.65
0.74,0.13,0.12
0.30,0.05,0.65
0.38,0.19,0.42
0.44,0.48,0.08
0.34,0.36,0.31
0.49,0.43,0.08
0.23,0.29,0.47
0.08,0.54,0.37
0.30,0.32,0.38
0.51,0.14,0.36
0.17,0.45,0.38
0.08,0.02,0.90
0.47,0.38,0.16
0.03,0.41,0.57
0.69,0.03,0.27
0.13,0.45,0.42
0.07,0.46,0.46
0.27,0.63,0.10
0.33,0.40,0.26
0.29,0.33,0.38
0.23,0.51,0.26
0.40,0.36,0.24
0.73,0.27,0.00
0.51,0.48,0.01
0.48,0.37,0.15
0.34,0.33,0.33
0.11,0.52,0.37
0.46,0.14,0.40
0.55,0.33,0.11
0.45,0.45,0.10
0.36,0.19,0.45
0.19,0.56,0.24
0.26,0.39,0.35
0.41,0.20,0.39
0.30,0.16,0.54
0.46,0.14,0.41
0.33,0.28,0.39
0.53,0.05,0.42
0.41,0.46,0.13
0.32,0.46,0.22
0.31,0.61,0.08
0.24,0.54,0.21
0.05,0.28,0.67
0.61,0.25,0.14
0.33,0.18,0.49
0.14,0.45,0.41
0.34,0.27,0.39
0.06,0.44,0.50
0.27,0.41,0.31
0.46,0.08,0.46
0.58,0.41,0.02
0.10,0.60,0.30
0.52,0.39,0.09
0.37,0.29,0.34
0.87,0.05,0.08
0.39,0.04,0.57
0.41,0.33,0.26
0.30,0.49,0.21
0.29,0.14,0.56
0.23,0.11,0.66
0.22,0.75,0.03
0.71,0.04,0.25
0.81,0.03,0.16
0.20,0.43,0.37
0.41,0.19,0.41
0.04,0.54,0.42
0.11,0.35,0.54
0.21,0.07,0.73
0.37,0.28,0.35
0.31,0.36,0.33
0.17,0.44,0.39
0.60,0.32,0.08
0.40,0.03,0.57
0.46,0.50,0.04
0.09,0.44,0.47
0.52,0.38,0.10
0.18,0.61,0.21
0.12,0.53,0.35
0.09,0.40,0.50
0.27,0.72,0.01
0.62,0.31,0.08
0.47,0.26,0.27
0.66,0.17,0.17
0.42,0.42,0.16
0.35,0.16,0.49
0.43,0.42,0.15
0.39,0.49,0.12
0.23,0.40,0.37
0.15,0.32,0.53
0.43,0.56,0.01
0.40,0.27,0.33
0.34,0.42,0.24
0.40,0.08,0.52
0.01,0.22,0.77
0.12,0.55,0.33
0.37,0.43,0.19
0.16,0.30,0.54
0.37,0.35,0.29
0.04,0.48,0.49
0.26,0.26,0.47
0.27,0.18,0.55
0.64,0.10,0.26
0.23,0.38,0.39
0.24,0.08,0.68
0.37,0.03,0.60
0.14,0.69,0.17
0.71,0.24,0.05
0.19,0.26,0.55
0.60,0.30,0.11
0.19,0.44,0.37
0.13,0.23,0.64
0.24,0.33,0.43
0.32,0.56,0.13
0.13,0.26,0.61
0.15,0.12,0.73
0.27,0.11,0.62
0.64,0.26,0.10
0.56,0.03,0.41
0.06,0.51,0.43
0.39,0.13,0.48
0.28,0.30,0.42
0.52,0.23,0.24
0.19,0.32,0.48
0.10,0.52,0.39
0.19,0.42,0.39
0.04,0.57,0.39
0.12,0.24,0.64
0.42,0.35,0.23
0.37,0.28,0.35
0.51,0.42,0.07
0.33,0.28,0.39
0.04,0.54,0.42
0.30,0.55,0.16
0.67,0.11,0.21
0.39,0.34,0.27
0.30,0.42,0.28
0.44,0.26,0.30
0.26,0.39,0.35
0.61,0.36,0.03
0.60,0.17,0.23
0.43,0.08,0.49
0.05,0.40,0.55
0.32,0.29,0.39
0.36,0.52,0.12
0.38,0.31,0.32
0.32,0.22,0.46
0.46,0.32,0.23
0.10,0.88,0.03
0.25,0.41,0.33
0.16,0.35,0.50
0.48,0.28,0.24
0.28,0.23,0.49
0.37,0.41,0.22
0.13,0.36,0.51
0.23,0.67,0.11
0.57,0.01,0.42
0.23,0.49,0.29
0.44,0.45,0.11
0.31,0.62,0.07
0.09,0.42,0.50
0.15,0.26,0.58
0.23,0.41,0.36
0.38,0.54,0.08
0.31,0.50,0.20
0.78,0.19,0.03
0.05,0.21,0.75
0.23,0.24,0.52
0.24,0.17,0.60
0.17,0.38,0.45
0.24,0.36,0.39
0.25,0.54,0.21
0.42,0.36,0.22
0.47,0.01,0.52
0.36,0.45,0.19
0.41,0.34,0.25
0.40,0.27,0.33
0.93,0.03,0.04
0.42,0.21,0.37
0.41,0.33,0.26
0.03,0.36,0.61
0.08,0.10,0.82
0.20,0.10,0.69
0.10,0.13,0.76
0.27,0.29,0.44
0.22,0.59,0.19
0.75,0.10,0.15
0.16,0.28,0.56
0.41,0.31,0.27
0.66,0.08,0.27
0.42,0.16,0.42
0.10,0.14,0.76
0.11,0.73,0.16
0.43,0.34,0.23
0.59,0.24,0.17
0.21,0.43,0.36
0.41,0.38,0.21
0.26,0.18,0.56
0.59,0.06,0.35
0.32,0.30,0.37
0.19,0.41,0.40
0.30,0.22,0.48
0.10,0.47,0.43
0.61,0.11,0.27
0.09,0.90,0.01
0.41,0.35,0.24
0.49,0.33,0.18
0.60,0.21,0.19
0.52,0.23,0.26
0.22,0.43,0.35
0.04,0.54,0.43
0.19,0.12,0.69
0.54,0.39,0.06
0.17,0.60,0.23
0.30,0.03,0.66
0.04,0.32,0.64
0.05,0.40,0.56
0.13,0.11,0.76
0.60,0.22,0.18
0.52,0.40,0.08
0.31,0.27,0.42
0.27,0.18,0.55
0.07,0.83,0.10
0.31,0.06,0.63
0.15,0.14,0.71
0.49,0.03,0.48
0.18,0.48,0.34
0.34,0.02,0.64
0.20,0.62,0.18
0.25,0.21,0.54
0.38,0.49,0.13
0.20,0.48,0.32
0.28,0.16,0.56
0.45,0.41,0.14
0.49,0.32,0.18
0.30,0.17,0.53
0.47,0.23,0.29
0.54,0.22,0.24
0.44,0.36,0.20
0.25,0.29,0.46
0.22,0.38,0.40
0.40,0.12,0.49
0.32,0.38,0.30
0.38,0.43,0.19
0.14,0.42,0.44
0.52,0.47,0.01
0.10,0.56,0.35
0.42,0.26,0.32
0.13,0.48,0.39
0.29,0.33,0.39
0.48,0.27,0.25
0.18,0.69,0.13
0.25,0.67,0.08
0.73,0.03,0.24
0.28,0.57,0.15
0.07,0.54,0.39
0.17,0.81,0.02
0.46,0.50,0.05
0.31,0.30,0.39
0.86,0.13,0.01
0.43,0.16,0.42
0.30,0.37,0.33
0.07,0.38,0.55
0.40,0.23,0.36
0.51,0.13,0.36
0.67,0.33,0.01
0.01,0.51,0.48
0.13,0.70,0.17
0.41,0.17,0.42
0.05,0.49,0.46
