0.34,0.38,0.27
0.21,0.22,0.57
0.44,0.52,0.05
0.55,0.41,0.04
0.56,0.02,0.42
0.44,0.21,0.35
0.10,0.69,0.21
0.18,0.43,0.39
0.49,0.49,0.02
0.33,0.58,0.09
0.53,0.10,0.37
0.33,0.37,0.29
0.12,0.53,0.35
0.29,0.36,0.35
0.59,0.33,0.09
0.29,0.44,0.27
0.44,0.36,0.21
0.32,0.17,0.51
0.51,0.18,0.30
0.54,0.32,0.15
0.32,0.02,0.65
0.30,0.30,0.40
0.74,0.17,0.10
0.46,0.11,0.43
0.70,0.26,0.04
0.06,0.39,0.54
0.00,0.34,0.66
0.25,0.43,0.32
0.32,0.31,0.36
0.27,0.20,0.53
0.39,0.27,0.34
0.39,0.39,0.22
0.44,0.18,0.38
0.46,0.26,0.29
0.27,0.30,0.43
0.42,0.49,0.09
0.24,0.26,0.50
0.59,0.11,0.30
0.47,0.24,0.28
0.09,0.54,0.37
0.16,0.77,0.07
0.48,0.11,0.42
0.13,0.24,0.63
0.34,0.11,0.55
0.18,0.44,0.38
0.42,0.11,0.46
0.41,0.20,0.39
0.83,0.04,0.13
0.01,0.45,0.53
0.02,0.54,0.44
0.23,0.74,0.03
0.45,0.17,0.37
0.49,0.01,0.51
0.13,0.10,0.77
0.21,0.52,0.28
0.63,0.18,0.19
0.34,0.05,0.61
0.23,0.34,0.43
0.31,0.16,0.52
0.34,0.49,0.17
0.07,0.46,0.47
0.41,0.32,0.27
0.46,0.29,0.25
0.24,0.54,0.22
0.19,0.58,0.23
0.60,0.04,0.37
0.78,0.15,0.07
0.69,0.22,0.09
0.49,0.07,0.44
0.46,0.34,0.19
0.19,0.31,0.50
0.38,0.32,0.29
0.41,0.13,0.46
0.02,0.35,0.62
0.43,0.40,0.17
0.38,0.14,0.49
0.75,0.12,0.13
0.05,0.84,0.11
0.43,0.51,0.06
0.45,0.53,0.01
0.39,0.29,0.33
0.06,0.11,0.83
0.70,0.27,0.03
0.31,0.37,0.32
0.23,0.68,0.09
0.45,0.16,0.39
0.58,0.22,0.20
0.63,0.01,0.36
0.22,0.35,0.44
0.25,0.52,0.23
0.28,0.33,0.39
0.35,0.46,0.19
0.32,0.35,0.32
0.52,0.08,0.40
0.45,0.45,0.10
0.43,0.14,0.44
0.44,0.03,0.53
0.70,0.26,0.03
0.22,0.49,0.29
0.29,0.28,0.43
0.56,0.24,0.21
0.05,0.45,0.49
0.42,0.45,0.13
0.45,0.36,0.19
0.79,0.17,0.04
0.35,0.32,0.32
0.54,0.16,0.30
0.43,0.16,0.40
0.40,0.40,0.20
0.37,0.43,0.20
0.36,0.41,0.24
0.24,0.30,0.47
0.30,0.36,0.33
0.30,0.31,0.38
0.29,0.49,0.22
0.06,0.14,0.80
0.42,0.38,0.20
0.24,0.42,0.34
0.34,0.32,0.33
0.25,0.51,0.24
0.51,0.17,0.32
0.07,0.17,0.76
0.38,0.46,0.17
0.46,0.15,0.38
0.35,0.25,0.40
0.36,0.07,0.58
0.20,0.36,0.44
0.36,0.28,0.37
0.30,0.34,0.36
0.49,0.30,0.21
0.39,0.37,0.24
0.33,0.43,0.24
0.15,0.60,0.25
0.02,0.49,0.49
0.28,0.44,0.28
0.28,0.03,0.69
0.15,0.58,0.27
0.20,0.55,0.24
0.63,0.07,0.30
0.35,0.58,0.07
0.31,0.41,0.27
0.52,0.29,0.20
0.29,0.34,0.37
0.05,0.95,0.01
0.35,0.16,0.49
0.52,0.19,0.30
0.05,0.52,0.43
0.39,0.11,0.50
0.52,0.28,0.20
0.10,0.38,0.51
0.18,0.35,0.47
0.18,0.65,0.17
0.39,0.22,0.40
0.44,0.05,0.51
0.77,0.12,0.11
0.36,0.40,0.24
0.29,0.31,0.41
0.24,0.36,0.41
0.40,0.35,0.25
0.15,0.54,0.32
0.36,0.36,0.28
0.13,0.35,0.53
0.79,0.00,0.21
0.44,0.40,0.16
0.06,0.43,0.51
0.41,0.10,0.49
0.40,0.18,0.42
0.37,0.06,0.57
0.35,0.19,0.46
0.04,0.44,0.52
0.04,0.73,0.23
0.47,0.19,0.33
0.21,0.37,0.42
0.06,0.41,0.53
0.43,0.39,0.18
0.24,0.43,0.32
0.18,0.36,0.46
0.59,0.32,0.09
0.33,0.07,0.59
0.28,0.53,0.19
0.37,0.10,0.53
0.41,0.47,0.12
0.21,0.45,0.34
0.01,0.51,0.48
0.28,0.66,0.06
0.31,0.53,0.16
0.16,0.64,0.20
0.60,0.09,0.30
0.24,0.41,0.35
0.53,0.41,0.06
0.64,0.09,0.27
0.49,0.03,0.48
0.29,0.20,0.51
0.10,0.36,0.54
0.57,0.29,0.14
0.14,0.75,0.11
0.60,0.19,0.20
0.33,0.36,0.31
0.24,0.46,0.30
0.53,0.25,0.22
0.18,0.06,0.75
0.16,0.28,0.56
0.34,0.25,0.41
0.10,0.41,0.48
0.55,0.43,0.02
0.41,0.17,0.41
0.23,0.64,0.13
0.23,0.37,0.39
0.02,0.45,0.52
0.39,0.49,0.12
0.22,0.47,0.31
0.36,0.22,0.42
0.54,0.18,0.28
0.48,0.35,0.17
0.36,0.30,0.34
0.31,0.18,0.51
0.49,0.46,0.05
0.28,0.33,0.40
0.44,0.18,0.38
0.25,0.22,0.53
0.41,0.34,0.25
0.28,0.00,0.72
0.61,0.11,0.28
0.55,0.42,0.02
0.50,0.10,0.40
0.07,0.60,0.34
0.20,0.35,0.45
0.32,0.06,0.62
0.30,0.28,0.42
0.15,0.44,0.41
0.23,0.37,0.41
0.39,0.29,0.32
0.49,0.46,0.05
0.10,0.49,0.41
0.32,0.03,0.65
0.09,0.77,0.14
0.40,0.39,0.22
0.22,0.57,0.21
0.19,0.33,0.48
0.11,0.12,0.76
0.34,0.05,0.60
0.09,0.58,0.33
0.54,0.36,0.10
0.13,0.26,0.61
0.29,0.43,0.28
0.28,0.58,0.14
0.48,0.25,0.28
0.19,0.16,0.65
0.36,0.35,0.29
0.06,0.48,0.47
0.16,0.64,0.20
0.19,0.49,0.32
0.66,0.31,0.03
0.53,0.23,0.24
0.11,0.35,0.54
0.50,0.16,0.34
0.45,0.00,0.55
0.63,0.15,0.22
0.12,0.78,0.10
0.50,0.04,0.46
0.15,0.32,0.53
0.64,0.06,0.29
0.39,0.35,0.26
0.53,0.35,0.11
0.07,0.71,0.23
0.30,0.20,0.50
0.42,0.34,0.24
0.07,0.41,0.51
0.23,0.32,0.45
0.04,0.48,0.49
0.54,0.39,0.07
0.13,0.69,0.18
0.03,0.73,0.24
0.26,0.32,0.41
0.22,0.66,0.12
0.17,0.37,0.47
0.33,0.16,0.51
0.33,0.60,0.07
0.24,0.54,0.22
0.20,0.44,0.36
0.40,0.44,0.16
0.18,0.44,0.38
0.17,0.35,0.48
0.16,0.54,0.29
0.35,0.19,0.46
0.03,0.13,0.84
0.24,0.34,0.43
0.59,0.18,0.23
0.39,0.33,0.28
0.40,0.41,0.19
0.57,0.18,0.26
0.16,0.60,0.24
0.36,0.40,0.24
0.30,0.57,0.14
0.16,0.61,0.23
0.38,0.12,0.51
0.41,0.23,0.36
0.18,0.17,0.65
0.09,0.44,0.47
0.41,0.41,0.19
0.04,0.40,0.56
0.01,0.60,0.39
0.37,0.35,0.28
0.18,0.38,0.44
0.40,0.19,0.41
0.25,0.43,0.32
0.41,0.54,0.05
0.24,0.08,0.68
0.39,0.30,0.32
0.65,0.20,0.15
0.86,0.03,0.12
0.26,0.38,0.36
0.22,0.28,0.50
0.46,0.24,0.30
0.51,0.14,0.35
0.45,0.30,0.25
0.34,0.41,0.25
0.37,0.49,0.14
0.17,0.67,0.16
0.22,0.33,0.46
0.67,0.18,0.15
0.31,0.13,0.57
0.35,0.51,0.14
0.42,0.19,0.39
0.78,0.19,0.04
0.13,0.30,0.57
0.51,0.41,0.08
0.27,0.33,0.40
0.48,0.51,0.01
0.43,0.36,0.21
0.46,0.20,0.34
0.27,0.25,0.48
0.42,0.53,0.05
0.03,0.44,0.53
0.29,0.20,0.51
0.32,0.68,0.00
0.33,0.16,0.50
0.21,0.63,0.17
0.36,0.12,0.52
0.35,0.37,0.28
0.46,0.32,0.22
0.36,0.58,0.06
0.07,0.40,0.53
0.59,0.09,0.33
0.46,0.45,0.09
0.27,0.37,0.36
0.15,0.54,0.31
0.53,0.07,0.40
0.24,0.24,0.53
0.88,0.07,0.05
0.43,0.48,0.08
0.28,0.67,0.06
0.17,0.25,0.58
0.54,0.07,0.38
0.05,0.92,0.03
0.53,0.00,0.47
0.34,0.26,0.40
0.39,0.23,0.37
0.36,0.30,0.35
0.51,0.01,0.48
0.16,0.33,0.51
0.24,0.65,0.11
0.41,0.13,0.45
0.35,0.34,0.31
0.44,0.36,0.21
0.07,0.19,0.74
0.24,0.54,0.22
0.31,0.48,0.20
0.14,0.50,0.36
0.51,0.22,0.28
0.56,0.43,0.01
0.33,0.12,0.55
0.20,0.60,0.20
0.38,0.28,0.34
0.57,0.39,0.04
0.19,0.31,0.50
0.49,0.22,0.29
0.40,0.04,0.56
0.15,0.44,0.41
0.46,0.40,0.14
0.66,0.20,0.14
0.35,0.16,0.49
0.43,0.40,0.17
0.10,0.42,0.48
0.51,0.08,0.41
0.02,0.39,0.59
0.59,0.18,0.24
0.10,0.49,0.41
0.57,0.05,0.38
0.50,0.22,0.29
0.04,0.54,0.43
0.45,0.19,0.35
0.02,0.94,0.04
0.17,0.29,0.54
0.66,0.33,0.01
0.26,0.48,0.25
0.37,0.05,0.58
0.03,0.45,0.52
0.19,0.50,0.31
0.46,0.36,0.18
0.46,0.16,0.37
0.30,0.03,0.67
0.40,0.49,0.11
0.21,0.40,0.39
0.04,0.54,0.42
0.20,0.12,0.68
0.35,0.35,0.30
0.27,0.34,0.38
0.03,0.58,0.38
0.71,0.25,0.04
0.41,0.28,0.31
0.25,0.58,0.17
0.13,0.79,0.08
0.37,0.21,0.41
0.38,0.37,0.25
0.21,0.21,0.58
0.45,0.38,0.16
0.45,0.49,0.06
0.07,0.50,0.43
0.31,0.32,0.38
0.14,0.33,0.53
0.01,0.31,0.68
0.08,0.75,0.17
0.30,0.65,0.05
0.11,0.61,0.28
0.42,0.14,0.44
0.29,0.36,0.35
0.25,0.13,0.62
0.08,0.47,0.45
0.44,0.19,0.37
0.36,0.35,0.29
0.10,0.80,0.10
0.36,0.33,0.31
0.14,0.71,0.15
0.63,0.08,0.29
0.25,0.27,0.48
0.29,0.48,0.23
0.52,0.05,0.44
0.42,0.53,0.05
0.49,0.06,0.46
0.76,0.11,0.13
0.14,0.46,0.41
0.39,0.50,0.11
0.27,0.38,0.34
0.26,0.42,0.32
0.17,0.62,0.21
0.37,0.29,0.34
0.30,0.43,0.27
0.27,0.50,0.22
0.34,0.24,0.42
0.10,0.35,0.54
0.44,0.24,0.32
0.19,0.33,0.48
0.12,0.58,0.31
0.80,0.10,0.10
0.06,0.02,0.92
0.41,0.57,0.01
0.52,0.47,0.01
0.12,0.40,0.48
0.30,0.50,0.20
0.39,0.26,0.35
0.29,0.10,0.62
0.47,0.09,0.44
0.34,0.56,0.10
0.42,0.55,0.03
0.15,0.29,0.56
0.41,0.31,0.28
0.13,0.08,0.78
0.34,0.31,0.35
0.32,0.20,0.48
0.28,0.56,0.15
0.05,0.49,0.46
0.20,0.70,0.10
0.33,0.11,0.56
0.43,0.19,0.38
0.26,0.07,0.68
0.64,0.08,0.28
0.23,0.64,0.13
0.00,0.33,0.67
0.10,0.29,0.61
0.30,0.38,0.32
0.17,0.48,0.35
0.01,0.45,0.54
0.50,0.21,0.29
0.48,0.16,0.36
