0.41,0.59
0.23,0.77
0.27,0.73
0.43,0.57
0.77,0.23
0.45,0.55
0.98,0.02
0.97,0.03
0.28,0.72
0.97,0.03
0.72,0.28
0.32,0.68
0.85,0.15
0.27,0.73
0.09,0.91
0.59,0.41
0.60,0.40
0.35,0.65
0.66,0.34
0.19,0.81
0.61,0.39
0.38,0.62
0.66,0.34
0.75,0.25
0.37,0.63
0.30,0.70
0.63,0.37
0.98,0.02
0.00,1.00
0.52,0.48
0.43,0.57
0.55,0.45
0.34,0.66
0.74,0.26
0.21,0.79
0.37,0.63
0.03,0.97
0.48,0.52
0.36,0.64
0.85,0.15
0.72,0.28
0.66,0.34
0.07,0.93
0.10,0.90
0.41,0.59
0.27,0.73
0.64,0.36
0.39,0.61
0.73,0.27
0.74,0.26
0.43,0.57
0.20,0.80
0.46,0.54
0.51,0.49
0.19,0.81
0.45,0.55
0.51,0.49
0.85,0.15
0.53,0.47
0.67,0.33
0.49,0.51
0.96,0.04
0.51,0.49
0.36,0.64
0.54,0.46
0.59,0.41
0.26,0.74
0.32,0.68
0.07,0.93
0.55,0.45
0.36,0.64
0.56,0.44
0.17,0.83
0.34,0.66
0.99,0.01
0.50,0.50
0.87,0.13
0.42,0.58
0.62,0.38
0.72,0.28
0.84,0.16
0.93,0.07
0.47,0.53
0.57,0.43
0.51,0.49
0.76,0.24
0.66,0.34
0.81,0.19
0.72,0.28
0.35,0.65
0.14,0.86
0.61,0.39
0.04,0.96
0.49,0.51
0.29,0.71
0.31,0.69
0.62,0.38
0.04,0.96
0.55,0.45
0.55,0.45
0.23,0.77
0.88,0.12
0.43,0.57
0.21,0.79
0.72,0.28
0.68,0.32
0.07,0.93
0.16,0.84
0.46,0.54
0.74,0.26
0.15,0.85
0.69,0.31
0.45,0.55
0.32,0.68
0.11,0.89
0.34,0.66
0.60,0.40
0.60,0.40
0.69,0.31
0.56,0.44
0.57,0.43
0.87,0.13
0.51,0.49
0.14,0.86
0.07,0.93
0.30,0.70
0.64,0.36
0.52,0.48
0.44,0.56
0.67,0.33
0.20,0.80
0.94,0.06
0.61,0.39
0.27,0.73
