0.27,0.22,0.34,0.17
0.30,0.26,0.29,0.15
0.03,0.30,0.49,0.18
0.28,0.16,0.29,0.26
0.34,0.18,0.32,0.17
0.44,0.15,0.26,0.16
0.15,0.41,0.01,0.43
0.40,0.06,0.08,0.46
0.45,0.34,0.05,0.16
0.17,0.45,0.06,0.32
0.22,0.18,0.21,0.39
0.25,0.25,0.26,0.24
0.29,0.57,0.00,0.13
0.43,0.15,0.24,0.19
0.17,0.37,0.29,0.17
0.35,0.34,0.11,0.19
0.12,0.56,0.31,0.00
0.39,0.14,0.33,0.14
0.33,0.34,0.08,0.25
0.01,0.14,0.41,0.44
0.28,0.41,0.21,0.10
0.13,0.17,0.30,0.41
0.40,0.16,0.29,0.15
0.18,0.22,0.04,0.56
0.13,0.32,0.26,0.28
0.22,0.04,0.28,0.46
0.28,0.01,0.47,0.24
0.04,0.50,0.41,0.04
0.26,0.44,0.28,0.02
0.46,0.30,0.20,0.04
0.31,0.14,0.17,0.38
0.29,0.25,0.19,0.27
0.25,0.20,0.39,0.16
0.46,0.11,0.21,0.22
0.22,0.29,0.28,0.21
0.18,0.06,0.41,0.35
0.04,0.68,0.27,0.01
0.43,0.09,0.27,0.21
0.39,0.00,0.29,0.32
0.14,0.31,0.33,0.22
0.09,0.44,0.36,0.11
0.36,0.06,0.37,0.20
0.20,0.36,0.12,0.32
0.40,0.06,0.30,0.25
0.25,0.18,0.13,0.44
0.37,0.20,0.37,0.06
0.07,0.31,0.33,0.30
0.43,0.35,0.18,0.04
0.11,0.46,0.01,0.43
0.54,0.02,0.29,0.15
0.17,0.38,0.20,0.24
0.04,0.31,0.23,0.42
0.29,0.26,0.12,0.34
0.15,0.34,0.40,0.11
0.21,0.26,0.18,0.34
0.33,0.15,0.34,0.18
0.35,0.36,0.14,0.15
0.09,0.31,0.12,0.48
0.01,0.09,0.67,0.23
0.10,0.36,0.29,0.25
0.16,0.39,0.09,0.36
0.26,0.20,0.17,0.36
0.30,0.16,0.17,0.36
0.34,0.41,0.02,0.23
0.50,0.08,0.39,0.02
0.03,0.19,0.38,0.41
0.26,0.32,0.01,0.41
0.30,0.05,0.31,0.34
0.28,0.22,0.37,0.13
0.39,0.18,0.11,0.33
0.24,0.28,0.31,0.17
0.06,0.64,0.03,0.27
0.23,0.42,0.30,0.04
0.40,0.40,0.08,0.11
0.11,0.15,0.30,0.44
0.18,0.15,0.24,0.42
0.13,0.24,0.48,0.15
0.02,0.30,0.36,0.33
0.27,0.24,0.48,0.01
0.23,0.49,0.23,0.05
0.31,0.12,0.23,0.35
0.38,0.18,0.30,0.13
0.10,0.43,0.18,0.29
0.22,0.25,0.34,0.18
0.03,0.39,0.24,0.34
0.25,0.24,0.26,0.25
0.49,0.10,0.03,0.37
0.24,0.40,0.25,0.11
0.14,0.30,0.25,0.31
0.30,0.24,0.09,0.37
0.46,0.08,0.24,0.22
0.41,0.18,0.41,0.01
0.39,0.04,0.33,0.24
0.36,0.30,0.23,0.11
0.34,0.18,0.16,0.31
0.35,0.31,0.16,0.18
0.19,0.49,0.14,0.17
0.20,0.39,0.30,0.11
0.31,0.12,0.28,0.29
0.04,0.26,0.46,0.24
0.31,0.31,0.18,0.20
0.04,0.21,0.41,0.33
0.20,0.29,0.34,0.17
0.34,0.04,0.14,0.48
0.43,0.04,0.26,0.27
0.25,0.18,0.24,0.33
0.27,0.17,0.49,0.06
0.27,0.37,0.12,0.24
0.39,0.27,0.20,0.14
0.37,0.17,0.24,0.22
0.13,0.08,0.27,0.52
0.18,0.22,0.25,0.35
0.38,0.01,0.23,0.38
0.58,0.04,0.26,0.11
0.20,0.22,0.35,0.22
0.40,0.42,0.12,0.07
0.08,0.32,0.32,0.28
0.38,0.07,0.05,0.50
0.33,0.19,0.11,0.37
0.01,0.36,0.18,0.44
0.03,0.37,0.34,0.27
0.09,0.04,0.42,0.45
0.36,0.20,0.22,0.22
0.24,0.38,0.20,0.18
0.08,0.30,0.30,0.32
0.07,0.10,0.38,0.44
0.28,0.02,0.26,0.44
0.06,0.21,0.40,0.33
0.18,0.11,0.34,0.37
0.29,0.22,0.11,0.38
0.08,0.23,0.42,0.26
0.26,0.08,0.05,0.61
0.45,0.09,0.26,0.20
0.01,0.65,0.01,0.33
0.23,0.19,0.37,0.21
0.30,0.20,0.08,0.42
0.15,0.19,0.23,0.43
0.36,0.15,0.05,0.44
0.18,0.28,0.10,0.44
0.08,0.13,0.35,0.44
0.31,0.29,0.08,0.32
0.29,0.29,0.17,0.25
0.18,0.50,0.17,0.15
0.18,0.26,0.19,0.37
0.16,0.18,0.10,0.56
0.38,0.26,0.25,0.11
0.17,0.65,0.17,0.01
0.18,0.35,0.29,0.18
0.35,0.35,0.05,0.24
0.00,0.12,0.32,0.56
0.20,0.36,0.29,0.15
0.34,0.22,0.37,0.08
0.32,0.26,0.38,0.04
0.32,0.33,0.07,0.29
0.30,0.14,0.21,0.35
0.09,0.28,0.37,0.26
0.28,0.25,0.27,0.20
0.23,0.23,0.28,0.27
0.39,0.44,0.16,0.00
0.33,0.21,0.20,0.25
0.39,0.20,0.38,0.03
0.18,0.26,0.08,0.48
0.70,0.03,0.08,0.19
0.10,0.03,0.04,0.82
0.18,0.31,0.22,0.29
0.25,0.36,0.35,0.03
0.32,0.36,0.00,0.32
0.19,0.29,0.08,0.44
0.26,0.23,0.37,0.14
0.05,0.10,0.41,0.45
0.31,0.45,0.24,0.00
0.18,0.40,0.22,0.20
0.60,0.02,0.10,0.28
0.44,0.31,0.13,0.12
0.05,0.25,0.30,0.41
0.46,0.21,0.24,0.09
0.13,0.59,0.05,0.23
0.48,0.18,0.04,0.30
0.10,0.31,0.26,0.33
0.19,0.12,0.31,0.38
0.38,0.22,0.17,0.22
0.13,0.25,0.29,0.34
0.35,0.46,0.05,0.14
0.36,0.03,0.36,0.26
0.21,0.02,0.40,0.37
0.07,0.38,0.25,0.30
0.30,0.08,0.29,0.33
0.06,0.54,0.38,0.01
0.22,0.24,0.28,0.26
0.00,0.13,0.63,0.23
0.05,0.05,0.33,0.56
0.25,0.31,0.20,0.23
0.33,0.32,0.31,0.04
0.38,0.03,0.35,0.24
0.36,0.41,0.17,0.06
0.37,0.21,0.13,0.29
0.27,0.40,0.30,0.03
0.10,0.38,0.30,0.22
0.39,0.02,0.20,0.39
0.32,0.12,0.27,0.29
0.40,0.29,0.03,0.27
0.31,0.27,0.20,0.21
0.03,0.13,0.36,0.48
0.00,0.29,0.69,0.01
0.36,0.47,0.16,0.02
0.19,0.34,0.36,0.12
0.14,0.27,0.32,0.27
0.38,0.19,0.17,0.25
0.28,0.22,0.22,0.29
0.23,0.21,0.26,0.30
0.18,0.11,0.49,0.22
0.61,0.26,0.06,0.08
0.65,0.12,0.05,0.18
0.15,0.17,0.35,0.33
0.24,0.40,0.24,0.12
0.42,0.07,0.49,0.02
0.33,0.43,0.02,0.22
0.22,0.32,0.22,0.24
0.30,0.14,0.32,0.24
0.14,0.40,0.12,0.33
0.62,0.02,0.21,0.15
0.15,0.38,0.28,0.19
0.28,0.20,0.15,0.38
0.43,0.22,0.11,0.25
0.35,0.34,0.27,0.04
0.43,0.04,0.17,0.37
0.33,0.43,0.05,0.18
0.01,0.20,0.26,0.53
0.06,0.29,0.20,0.45
0.32,0.20,0.15,0.33
0.67,0.13,0.12,0.08
0.31,0.40,0.07,0.22
0.02,0.42,0.13,0.43
0.44,0.05,0.13,0.38
0.08,0.27,0.36,0.29
0.31,0.16,0.26,0.27
0.32,0.42,0.00,0.26
0.03,0.43,0.17,0.37
0.47,0.08,0.20,0.25
0.09,0.42,0.17,0.32
0.28,0.18,0.22,0.31
0.30,0.41,0.26,0.03
0.12,0.12,0.42,0.34
0.25,0.31,0.11,0.33
0.21,0.32,0.16,0.30
0.29,0.18,0.23,0.30
0.18,0.24,0.13,0.45
0.04,0.43,0.36,0.17
0.32,0.49,0.11,0.08
0.28,0.36,0.00,0.36
0.20,0.29,0.44,0.07
0.60,0.16,0.01,0.23
0.06,0.41,0.03,0.50
0.10,0.39,0.23,0.28
0.36,0.31,0.11,0.22
0.11,0.57,0.09,0.23
0.29,0.04,0.47,0.21
0.27,0.27,0.28,0.17
0.32,0.14,0.24,0.31
0.12,0.54,0.22,0.12
0.23,0.36,0.10,0.31
0.27,0.32,0.11,0.30
0.36,0.29,0.11,0.24
0.13,0.42,0.32,0.14
0.40,0.06,0.20,0.35
0.26,0.07,0.36,0.32
0.10,0.10,0.43,0.37
0.10,0.02,0.45,0.43
0.23,0.29,0.14,0.34
